movie_id,tag_id,relevance
568,211,0.008000000000000007
568,212,0.1815
568,213,0.012249999999999985
568,214,0.025249999999999998
568,215,0.10475
568,216,0.12275000000000005
568,217,0.017000000000000015
568,218,0.04425000000000001
568,219,0.005249999999999978
568,220,0.27425
568,221,0.05099999999999999
568,222,0.023249999999999996
568,223,0.012249999999999985
568,224,0.10549999999999997
568,225,0.008500000000000008
568,226,0.053999999999999986
568,227,0.05475000000000002
568,228,0.03225
568,229,0.30525
568,230,0.1745
568,231,0.07550000000000001
568,232,0.02174999999999999
568,233,0.016749999999999987
568,234,0.04475000000000001
568,235,0.32775
568,236,0.28
568,237,0.027000000000000024
568,238,0.04949999999999999
568,239,0.03175
568,240,0.35700000000000004
568,241,0.035999999999999976
568,242,0.13074999999999998
568,243,0.1725
568,244,0.131
568,245,0.013000000000000013
568,246,0.013000000000000013
568,247,0.069
568,248,0.06125000000000003
568,249,0.014500000000000013
568,250,0.04375000000000001
568,251,0.09425
568,252,0.04475000000000001
568,253,0.03625
568,254,0.048750000000000016
568,255,0.13374999999999998
568,256,0.016000000000000014
568,257,0.04325000000000001
568,258,0.12574999999999995
568,259,0.14275
568,260,0.035750000000000004
568,261,0.009500000000000008
568,262,0.014749999999999984
568,263,0.009000000000000008
568,264,0.025500000000000026
568,265,0.0615
568,266,0.213
568,267,0.030000000000000027
568,268,0.049750000000000016
568,269,0.363
568,270,0.50075
568,271,0.04299999999999998
568,272,0.16649999999999998
568,273,0.017249999999999988
568,274,0.062
568,275,0.15699999999999995
568,276,0.25775000000000003
568,277,0.5115
568,278,0.052499999999999984
568,279,0.035999999999999976
568,280,0.015749999999999986
568,281,0.013500000000000012
568,282,0.1395
568,283,0.26825
568,284,0.09625
568,285,0.0605
568,286,0.10225
568,287,0.05175000000000002
568,288,0.09150000000000004
568,289,0.225
568,290,0.00924999999999998
568,291,0.07224999999999998
568,292,0.16099999999999998
568,293,0.037750000000000006
568,294,0.06624999999999998
568,295,0.0072499999999999796
568,296,0.07800000000000001
568,297,0.09925
568,298,0.027000000000000024
568,299,0.15000000000000002
568,300,0.04199999999999998
568,301,0.019000000000000017
568,302,0.35024999999999995
568,303,0.11475000000000002
568,304,0.018000000000000016
568,305,0.22025
568,306,0.04325000000000001
568,307,0.010000000000000007
568,308,0.053499999999999985
568,309,0.024500000000000025
568,310,0.014500000000000013
568,311,0.22825
568,312,0.11125000000000003
568,313,0.025249999999999998
568,314,0.066
568,315,0.1245
568,316,0.017000000000000015
568,317,0.012000000000000009
568,318,0.16149999999999998
568,319,0.1155
568,320,0.00774999999999998
568,321,0.004500000000000004
568,322,0.02675
568,323,0.219
568,324,0.1835
568,325,0.11925000000000002
568,326,0.07850000000000001
568,327,0.03949999999999998
568,328,0.29425
568,329,0.08950000000000002
568,330,0.06
568,331,0.02925
568,332,0.01050000000000001
568,333,0.037750000000000006
568,334,0.02575
568,335,0.32525000000000004
568,336,0.035499999999999976
568,337,0.035750000000000004
568,338,0.07200000000000001
568,339,0.033999999999999975
568,340,0.007000000000000006
568,341,0.08950000000000002
568,342,0.01924999999999999
568,343,0.03175
568,344,0.07350000000000001
568,345,0.017749999999999988
568,346,0.012749999999999984
568,347,0.013249999999999984
568,348,0.07950000000000003
568,349,0.09000000000000002
568,350,0.8952500000000001
568,351,0.31375
568,352,0.011749999999999984
568,353,0.02975
568,354,0.35050000000000003
568,355,0.24275
568,356,0.27525
568,357,0.06125000000000003
568,358,0.02124999999999999
568,359,0.024249999999999997
568,360,0.07674999999999997
568,361,0.03175
568,362,0.25025
568,363,0.01874999999999999
568,364,0.4495
568,365,0.20275
568,366,0.1775
568,367,0.059000000000000004
568,368,0.13324999999999998
568,369,0.027500000000000024
568,370,0.06
568,371,0.04649999999999999
568,372,0.02274999999999999
568,373,0.02150000000000002
568,374,0.18225
568,375,0.08374999999999999
568,376,0.16199999999999998
568,377,0.06
568,378,0.38825
568,379,0.10399999999999998
568,380,0.04149999999999998
568,381,0.04899999999999999
568,382,0.14350000000000002
568,383,0.15600000000000006
568,384,0.04525000000000001
568,385,0.04575000000000001
568,386,0.044499999999999984
568,387,0.27
568,388,0.3947500000000001
568,389,0.20825
568,390,0.03425
568,391,0.1375
568,392,0.01100000000000001
568,393,0.10799999999999997
568,394,0.2465
568,395,0.035750000000000004
568,396,0.1985
568,397,0.013249999999999984
568,398,0.02100000000000002
568,399,0.027500000000000024
568,400,0.0050000000000000044
568,401,0.041250000000000016
568,402,0.13024999999999998
568,403,0.054499999999999986
568,404,0.013249999999999984
568,405,0.036750000000000005
568,406,0.07674999999999997
568,407,0.044999999999999984
568,408,0.05825000000000001
568,409,0.06175000000000003
568,410,0.037250000000000005
568,411,0.06524999999999997
568,412,0.3967500000000001
568,413,0.01024999999999998
568,414,0.2325
568,415,0.10425
568,416,0.06624999999999998
568,417,0.2265
568,418,0.15250000000000002
568,419,0.01974999999999999
568,420,0.04949999999999999
568,421,0.05575000000000002
568,422,0.0665
568,423,0.0605
568,424,0.15450000000000005
568,425,0.02775
568,426,0.2425
568,427,0.16099999999999998
568,428,0.08450000000000002
568,429,0.024749999999999998
568,430,0.03275
568,431,0.10399999999999998
568,432,0.07400000000000001
568,433,0.0685
568,434,0.031000000000000024
568,435,0.027500000000000024
568,436,0.07150000000000001
568,437,0.025000000000000026
568,438,0.033499999999999974
568,439,0.13874999999999998
568,440,0.11275000000000003
568,441,0.012749999999999984
568,442,0.018000000000000016
568,443,0.17575000000000002
568,444,0.014500000000000013
568,445,0.35600000000000004
568,446,0.26425
568,447,0.07024999999999998
568,448,0.15525
568,449,0.3985
568,450,0.036499999999999984
568,451,0.013749999999999984
568,452,0.6305
568,453,0.1115
568,454,0.1255
568,455,0.10025
568,456,0.01024999999999998
568,457,0.017249999999999988
568,458,0.11375000000000003
568,459,0.044499999999999984
568,460,0.039750000000000014
568,461,0.08000000000000003
568,462,0.028000000000000025
568,463,0.036999999999999984
568,464,0.4005
568,465,0.21725
568,466,0.07400000000000001
568,467,0.07300000000000001
568,468,0.4985000000000001
568,469,0.15300000000000002
568,470,0.15625
568,471,0.19899999999999998
568,472,0.334
568,473,0.08300000000000002
568,474,0.18025
568,475,0.14675
568,476,0.00874999999999998
568,477,0.016249999999999987
568,478,0.1255
568,479,0.04099999999999998
568,480,0.016249999999999987
568,481,0.06724999999999998
568,482,0.010749999999999982
568,483,0.3305
568,484,0.01050000000000001
568,485,0.00924999999999998
568,486,0.01050000000000001
568,487,0.020000000000000014
568,488,0.014000000000000012
568,489,0.0017499999999999738
568,490,0.18725000000000006
568,491,0.026500000000000024
568,492,0.00824999999999998
568,493,0.3775
568,494,0.01924999999999999
568,495,0.02925
568,496,0.030000000000000027
568,497,0.10199999999999998
568,498,0.05775000000000001
568,499,0.014000000000000012
568,500,0.01124999999999998
568,501,0.00824999999999998
568,502,0.0555
568,503,0.16799999999999998
568,504,0.11900000000000001
568,505,0.11775000000000002
568,506,0.069
568,507,0.08200000000000003
568,508,0.07200000000000001
568,509,0.016000000000000014
568,510,0.04799999999999999
568,511,0.02124999999999999
568,512,0.05725000000000002
568,513,0.115
568,514,0.003500000000000003
568,515,0.007000000000000006
568,516,0.028000000000000025
568,517,0.033499999999999974
568,518,0.024749999999999998
568,519,0.131
568,520,0.04575000000000001
568,521,0.014249999999999985
568,522,0.013749999999999984
568,523,0.02675
568,524,0.059000000000000004
568,525,0.017249999999999988
568,526,0.15575
568,527,0.03125
568,528,0.05675000000000002
568,529,0.19925
568,530,0.031499999999999966
568,531,0.12075000000000002
568,532,0.18025
568,533,0.038250000000000006
568,534,0.01150000000000001
568,535,0.05875000000000001
568,536,0.2625
568,537,0.413
568,538,0.057
568,539,0.025500000000000026
568,540,0.5175
568,541,0.06424999999999997
568,542,0.005500000000000005
568,543,0.76325
568,544,0.37825
568,545,0.07374999999999997
568,546,0.025000000000000026
568,547,0.09925
568,548,0.1795
568,549,0.03125
568,550,0.15050000000000002
568,551,0.10175
568,552,0.05425000000000002
568,553,0.15949999999999998
568,554,0.4175
568,555,0.135
568,556,0.12225000000000005
568,557,0.24725000000000005
568,558,0.09100000000000004
568,559,0.06524999999999997
568,560,0.039250000000000014
568,561,0.006500000000000007
568,562,0.14125
568,563,0.07900000000000001
568,564,0.15600000000000006
568,565,0.15525
568,566,0.10749999999999997
568,567,0.205
568,568,0.038250000000000006
568,569,0.031000000000000024
568,570,0.015500000000000012
568,571,0.01150000000000001
568,572,0.036750000000000005
568,573,0.00824999999999998
568,574,0.02250000000000002
568,575,0.030000000000000027
568,576,0.013000000000000013
568,577,0.012249999999999985
568,578,0.02100000000000002
568,579,0.029500000000000026
568,580,0.036999999999999984
568,581,0.05325000000000002
568,582,0.04525000000000001
568,583,0.04749999999999999
568,584,0.010000000000000007
568,585,0.1275
568,586,0.05225000000000002
568,587,0.03849999999999998
568,588,0.02124999999999999
568,589,0.04999999999999999
568,590,0.03275
568,591,0.01024999999999998
568,592,0.022249999999999992
568,593,0.0040000000000000036
568,594,0.016000000000000014
568,595,0.02250000000000002
568,596,0.05149999999999999
568,597,0.02100000000000002
568,598,0.014000000000000012
568,599,0.07650000000000001
568,600,0.1165
568,601,0.18025
568,602,0.19525
568,603,0.41775
568,604,0.024249999999999997
568,605,0.04249999999999998
568,606,0.1195
568,607,0.044499999999999984
568,608,0.8839999999999999
568,609,0.242
568,610,0.379
568,611,0.02124999999999999
568,612,0.014749999999999984
568,613,0.06624999999999998
568,614,0.13474999999999998
568,615,0.06474999999999997
568,616,0.07600000000000001
568,617,0.014749999999999984
568,618,0.16125
568,619,0.16075
568,620,0.0655
568,621,0.1225
568,622,0.014000000000000012
568,623,0.05725000000000002
568,624,0.09350000000000004
568,625,0.21025
568,626,0.012000000000000009
568,627,0.10049999999999998
568,628,0.025249999999999998
568,629,0.039750000000000014
568,630,0.023749999999999997
568,631,0.012000000000000009
568,632,0.01024999999999998
568,633,0.010749999999999982
568,634,0.08350000000000002
568,635,0.12175000000000002
568,636,0.02024999999999999
568,637,0.10699999999999997
568,638,0.02124999999999999
568,639,0.059000000000000004
568,640,0.31675
568,641,0.13924999999999998
568,642,0.069
568,643,0.10875
568,644,0.016500000000000015
568,645,0.09949999999999998
568,646,0.494
568,647,0.02024999999999999
568,648,0.031999999999999966
568,649,0.05099999999999999
568,650,0.044499999999999984
568,651,0.00924999999999998
568,652,0.054499999999999986
568,653,0.05375000000000002
568,654,0.026500000000000024
568,655,0.064
568,656,0.02825
568,657,0.006249999999999978
568,658,0.04625000000000001
568,659,0.033499999999999974
568,660,0.07300000000000001
568,661,0.03849999999999998
568,662,0.00924999999999998
568,663,0.023749999999999997
568,664,0.02250000000000002
568,665,0.025249999999999998
568,666,0.11125000000000003
568,667,0.00974999999999998
568,668,0.14625
568,669,0.05825000000000001
568,670,0.037750000000000006
568,671,0.035750000000000004
568,672,0.08174999999999999
568,673,0.005500000000000005
568,674,0.015000000000000013
568,675,0.2205
568,676,0.00774999999999998
568,677,0.032999999999999974
568,678,0.017500000000000016
568,679,0.2625
568,680,0.0050000000000000044
568,681,0.04099999999999998
568,682,0.10475
568,683,0.09449999999999996
568,684,0.20675
568,685,0.08725
568,686,0.1355
568,687,0.09449999999999996
568,688,0.02975
568,689,0.049250000000000016
568,690,0.07624999999999997
568,691,0.11875000000000002
568,692,0.01050000000000001
568,693,0.059000000000000004
568,694,0.15925
568,695,0.019000000000000017
568,696,0.02975
568,697,0.03425
568,698,0.011749999999999984
568,699,0.00874999999999998
568,700,0.03949999999999998
568,701,0.32775
568,702,0.18675000000000005
568,703,0.035250000000000004
568,704,0.035999999999999976
568,705,0.05075000000000002
568,706,0.054499999999999986
568,707,0.01024999999999998
568,708,0.0060000000000000045
568,709,0.043999999999999984
568,710,0.09375
568,711,0.038250000000000006
568,712,0.05325000000000002
568,713,0.019500000000000017
568,714,0.05199999999999999
568,715,0.10025
568,716,0.009000000000000008
568,717,0.15425
568,718,0.01024999999999998
568,719,0.30200000000000005
568,720,0.20025
568,721,0.07750000000000001
568,722,0.016500000000000015
568,723,0.036750000000000005
568,724,0.024749999999999998
568,725,0.019000000000000017
568,726,0.13024999999999998
568,727,0.15150000000000002
568,728,0.02100000000000002
568,729,0.09799999999999998
568,730,0.10099999999999998
568,731,0.09699999999999998
568,732,0.06524999999999997
568,733,0.08274999999999999
568,734,0.008000000000000007
568,735,0.5185
568,736,0.0050000000000000044
568,737,0.06374999999999997
568,738,0.00974999999999998
568,739,0.036750000000000005
568,740,0.008000000000000007
568,741,0.031499999999999966
568,742,0.68375
568,743,0.141
568,744,0.04225000000000001
568,745,0.07224999999999998
568,746,0.03375
568,747,0.15400000000000005
568,748,0.08150000000000003
568,749,0.037250000000000005
568,750,0.11225000000000003
568,751,0.02925
568,752,0.0625
568,753,0.1905
568,754,0.01924999999999999
568,755,0.05525000000000002
568,756,0.02100000000000002
568,757,0.020000000000000014
568,758,0.05125000000000002
568,759,0.2325
568,760,0.10275
568,761,0.12325000000000005
568,762,0.005749999999999977
568,763,0.19925
568,764,0.005500000000000005
568,765,0.15675
568,766,0.11900000000000001
568,767,0.09025
568,768,0.06274999999999997
568,769,0.03799999999999998
568,770,0.04049999999999998
568,771,0.1755
568,772,0.028500000000000025
568,773,0.03025
568,774,0.09925
568,775,0.01124999999999998
568,776,0.035750000000000004
568,777,0.196
568,778,0.03849999999999998
568,779,0.09775
568,780,0.09425
568,781,0.02200000000000002
568,782,0.1755
568,783,0.04625000000000001
568,784,0.003000000000000003
568,785,0.002749999999999975
568,786,0.019500000000000017
568,787,0.09350000000000004
568,788,0.04899999999999999
568,789,0.10025
568,790,0.04575000000000001
568,791,0.036499999999999984
568,792,0.10525
568,793,0.037750000000000006
568,794,0.08050000000000003
568,795,0.009000000000000008
568,796,0.05875000000000001
568,797,0.25275000000000003
568,798,0.04625000000000001
568,799,0.02274999999999999
568,800,0.05149999999999999
568,801,0.15600000000000006
568,802,0.02274999999999999
568,803,0.025249999999999998
568,804,0.02775
568,805,0.04899999999999999
568,806,0.11875000000000002
568,807,0.16199999999999998
568,808,0.31299999999999994
568,809,0.555
568,810,0.00824999999999998
568,811,0.020000000000000014
568,812,0.15600000000000006
568,813,0.07774999999999999
568,814,0.08650000000000002
568,815,0.011749999999999984
568,816,0.03225
568,817,0.016249999999999987
568,818,0.08900000000000002
568,819,0.05625000000000002
568,820,0.013249999999999984
568,821,0.024000000000000018
568,822,0.04299999999999998
568,823,0.1115
568,824,0.04199999999999998
568,825,0.14225
568,826,0.016249999999999987
568,827,0.05099999999999999
568,828,0.2135
568,829,0.376
568,830,0.22425
568,831,0.031499999999999966
568,832,0.1145
568,833,0.07474999999999997
568,834,0.053999999999999986
568,835,0.24225
568,836,0.0605
568,837,0.027500000000000024
568,838,0.00924999999999998
568,839,0.037750000000000006
568,840,0.09325
568,841,0.11175000000000003
568,842,0.031000000000000024
568,843,0.07324999999999998
568,844,0.1835
568,845,0.17475000000000002
568,846,0.446
568,847,0.07250000000000001
568,848,0.014749999999999984
568,849,0.01150000000000001
568,850,0.1245
568,851,0.05275000000000002
568,852,0.07324999999999998
568,853,0.010000000000000007
568,854,0.09050000000000002
568,855,0.14900000000000002
568,856,0.02875
568,857,0.03375
568,858,0.04349999999999998
568,859,0.013500000000000012
568,860,0.02074999999999999
568,861,0.0072499999999999796
568,862,0.023500000000000017
568,863,0.12175000000000002
568,864,0.124
568,865,0.02975
568,866,0.006249999999999978
568,867,0.4705
568,868,0.03225
568,869,0.07450000000000001
568,870,0.15025
568,871,0.025500000000000026
568,872,0.08150000000000003
568,873,0.014249999999999985
568,874,0.031499999999999966
568,875,0.02250000000000002
568,876,0.14700000000000002
568,877,0.05625000000000002
568,878,0.21925
568,879,0.04849999999999999
568,880,0.03899999999999998
568,881,0.01874999999999999
568,882,0.10325
568,883,0.063
568,884,0.009500000000000008
568,885,0.31075
568,886,0.16249999999999998
568,887,0.03025
568,888,0.05425000000000002
568,889,0.08875
568,890,0.10649999999999997
568,891,0.041250000000000016
568,892,0.3885
568,893,0.09549999999999996
568,894,0.02274999999999999
568,895,0.08300000000000002
568,896,0.037750000000000006
568,897,0.408
568,898,0.2445
568,899,0.239
568,900,0.07
568,901,0.020500000000000015
568,902,0.03275
568,903,0.033999999999999975
568,904,0.0565
568,905,0.02300000000000002
568,906,0.02174999999999999
568,907,0.10749999999999997
568,908,0.059250000000000025
568,909,0.030000000000000027
568,910,0.12175000000000002
568,911,0.12674999999999995
568,912,0.03275
568,913,0.08975
568,914,0.015249999999999988
568,915,0.025249999999999998
568,916,0.026500000000000024
568,917,0.040750000000000015
568,918,0.04649999999999999
568,919,0.06125000000000003
568,920,0.08825
568,921,0.067
568,922,0.11325000000000003
568,923,0.03899999999999998
568,924,0.030000000000000027
568,925,0.1235
568,926,0.14600000000000002
568,927,0.007500000000000007
568,928,0.01050000000000001
568,929,0.031999999999999966
568,930,0.031000000000000024
568,931,0.33325000000000005
568,932,0.033999999999999975
568,933,0.13524999999999998
568,934,0.008000000000000007
568,935,0.015749999999999986
568,936,0.18925
568,937,0.058
568,938,0.008500000000000008
568,939,0.010749999999999982
568,940,0.008000000000000007
568,941,0.034999999999999976
568,942,0.009000000000000008
568,943,0.049250000000000016
568,944,0.014500000000000013
568,945,0.03325
568,946,0.009000000000000008
568,947,0.04375000000000001
568,948,0.0565
568,949,0.023249999999999996
568,950,0.060250000000000026
568,951,0.08825
568,952,0.04949999999999999
568,953,0.02575
568,954,0.004249999999999976
568,955,0.04725000000000002
568,956,0.15575
568,957,0.014500000000000013
568,958,0.04275000000000001
568,959,0.012749999999999984
568,960,0.10425
568,961,0.18125
568,962,0.009000000000000008
568,963,0.0635
568,964,0.004749999999999977
568,965,0.008500000000000008
568,966,0.0675
568,967,0.25125
568,968,0.10175
568,969,0.03075
568,970,0.01024999999999998
568,971,0.38799999999999996
568,972,0.39725
568,973,0.022249999999999992
568,974,0.030000000000000027
568,975,0.01974999999999999
568,976,0.005249999999999978
568,977,0.04549999999999999
568,978,0.02925
568,979,0.03075
568,980,0.04575000000000001
568,981,0.10625
568,982,0.18025
568,983,0.02174999999999999
568,984,0.08975
568,985,0.05225000000000002
568,986,0.07
568,987,0.031499999999999966
568,988,0.016000000000000014
568,989,0.02775
568,990,0.1325
568,991,0.05325000000000002
568,992,0.4495
568,993,0.014000000000000012
568,994,0.04649999999999999
568,995,0.11525000000000002
568,996,0.05475000000000002
568,997,0.08324999999999999
568,998,0.07350000000000001
568,999,0.10499999999999997
568,1000,0.067
568,1001,0.044499999999999984
568,1002,0.003000000000000003
568,1003,0.13774999999999998
568,1004,0.02250000000000002
568,1005,0.02675
568,1006,0.013000000000000013
568,1007,0.025500000000000026
568,1008,0.3655000000000001
568,1009,0.004749999999999977
568,1010,0.19525
568,1011,0.06175000000000003
568,1012,0.06874999999999998
568,1013,0.19525
568,1014,0.19425
568,1015,0.2255
568,1016,0.32099999999999995
568,1017,0.11625000000000002
568,1018,0.022249999999999992
568,1019,0.0040000000000000036
568,1020,0.05225000000000002
568,1021,0.016000000000000014
568,1022,0.02625
568,1023,0.0655
568,1024,0.14900000000000002
568,1025,0.115
568,1026,0.036999999999999984
568,1027,0.040250000000000015
568,1028,0.024500000000000025
568,1029,0.18975
568,1030,0.017000000000000015
568,1031,0.02300000000000002
568,1032,0.0605
568,1033,0.016000000000000014
568,1034,0.10375
568,1035,0.1735
568,1036,0.009500000000000008
568,1037,0.039750000000000014
568,1038,0.00774999999999998
568,1039,0.020500000000000015
568,1040,0.223
568,1041,0.02150000000000002
568,1042,0.054499999999999986
568,1043,0.01050000000000001
568,1044,0.03325
568,1045,0.07874999999999999
568,1046,0.15300000000000002
568,1047,0.0565
568,1048,0.024249999999999997
568,1049,0.09350000000000004
568,1050,0.10199999999999998
568,1051,0.3145
568,1052,0.030000000000000027
568,1053,0.07524999999999997
568,1054,0.19725
568,1055,0.030500000000000024
568,1056,0.008500000000000008
568,1057,0.21625
568,1058,0.06424999999999997
568,1059,0.03175
568,1060,0.007500000000000007
568,1061,0.023249999999999996
568,1062,0.45675
568,1063,0.02825
568,1064,0.08450000000000002
568,1065,0.023749999999999997
568,1066,0.09399999999999996
568,1067,0.016249999999999987
568,1068,0.01024999999999998
568,1069,0.0040000000000000036
568,1070,0.19675
568,1071,0.3295
568,1072,0.28425
568,1073,0.463
568,1074,0.02150000000000002
568,1075,0.011749999999999984
568,1076,0.004249999999999976
568,1077,0.004749999999999977
568,1078,0.04549999999999999
568,1079,0.004500000000000004
568,1080,0.0015000000000000011
568,1081,0.03749999999999998
568,1082,0.01974999999999999
568,1083,0.03225
568,1084,0.05475000000000002
568,1085,0.08374999999999999
568,1086,0.044999999999999984
568,1087,0.01024999999999998
568,1088,0.031999999999999966
568,1089,0.054499999999999986
568,1090,0.11675000000000002
568,1091,0.30300000000000005
568,1092,0.16225
568,1093,0.032999999999999974
568,1094,0.022249999999999992
568,1095,0.017500000000000016
568,1096,0.015249999999999988
568,1097,0.016249999999999987
568,1098,0.14600000000000002
568,1099,0.005749999999999977
568,1100,0.10075
568,1101,0.1415
568,1102,0.04949999999999999
568,1103,0.09399999999999996
568,1104,0.27399999999999997
568,1105,0.04825000000000002
568,1106,0.010000000000000007
568,1107,0.06824999999999998
568,1108,0.2
568,1109,0.04999999999999999
568,1110,0.0625
568,1111,0.03949999999999998
568,1112,0.02124999999999999
568,1113,0.03749999999999998
568,1114,0.4375
568,1115,0.03275
568,1116,0.64375
568,1117,0.25
568,1118,0.19175
568,1119,0.062
568,1120,0.0555
568,1121,0.03849999999999998
568,1122,0.07400000000000001
568,1123,0.35450000000000004
568,1124,0.06574999999999998
568,1125,0.02825
568,1126,0.020500000000000015
568,1127,0.11800000000000001
568,1128,0.02625
1900,1,0.020000000000000014
1900,2,0.020500000000000015
1900,3,0.1135
1900,4,0.12724999999999995
1900,5,0.07174999999999998
1900,6,0.13274999999999998
1900,7,0.06624999999999998
1900,8,0.11925000000000002
1900,9,0.028500000000000025
1900,10,0.10699999999999997
1900,11,0.02775
1900,12,0.013249999999999984
1900,13,0.024000000000000018
1900,14,0.015000000000000013
1900,15,0.005500000000000005
1900,16,0.036499999999999984
1900,17,0.017249999999999988
1900,18,0.1715
1900,19,0.05125000000000002
1900,20,0.136
1900,21,0.25149999999999995
1900,22,0.17875000000000002
1900,23,0.02274999999999999
1900,24,0.005500000000000005
1900,25,0.061
1900,26,0.33425000000000005
1900,27,0.31399999999999995
1900,28,0.14625
1900,29,0.1245
1900,30,0.6455
1900,31,0.02174999999999999
1900,32,0.02200000000000002
1900,33,0.05075000000000002
1900,34,0.0685
1900,35,0.020000000000000014
1900,36,0.33775
1900,37,0.035250000000000004
1900,38,0.0050000000000000044
1900,39,0.004249999999999976
1900,40,0.024249999999999997
