user_id,movie_id,tag,timestamp
11612,83457,sappy,1434000951
11612,83457,too long,1434000948
49173,88069,bollywood,1328030512
4226,89554,poetic,1525461559
38807,91241,masala,1509295647
16143,91844,sports,1442796249
24606,91844,cinematography,1392315584
24606,91844,ShahRukh Khan,1392315579
24606,91844,team-building,1392315587
58772,91844,Shah Rukh Khan,1462986043
58772,91844,Sports,1462986000
12512,94969,crime,1458895650
12512,94969,female protagonist,1458895673
12512,94969,politics,1458895658
12512,94969,thriller,1458895636
28665,94969,getdvd,1409381147
24606,97648,acting and story,1392315656
50012,97648,crime,1430887583
50012,97648,hindi,1430887578
5765,98000,bollywood,1535715694
5765,98000,father and son relationship,1535715755
5765,98000,friendship,1535715732
5765,98000,love triangle,1535715734
5765,98000,musical acts,1535715690
24606,98198,based on a play,1392315887
24606,98198,story,1392315887
24606,98198,superb acting,1392315887
41486,98956,etaegeshelf,1363406740
41486,99061,etaegeshelf,1363406769
41486,99636,etaege,1373903073
9384,103639,Bollywood,1457672507
41486,103639,btaege,1384918251
13977,107707,overacting,1511628950
2294,107883,epistolary,1513177023
18924,107883,Loneliness,1440272204
41979,107883,Cute,1444219355
41979,107883,Feel good movie,1444219350
42198,107883,Loneliness,1438493677
4226,108514,chasing dreams,1452763379
4226,108514,deepika padukone,1452763331
4226,108514,musical,1452763340
16143,112907,drama,1442796122
16143,112907,indian,1442796166
16143,112907,shraddha kapoor,1442796113
38607,115973,kashmir,1415264860
38607,115973,Shakespeare,1415264894
16143,117310,romance,1442796025
16143,117310,shraddha kapoor,1442796020
43868,117310,romance,1461827257
43868,117310,shraddha kapoor,1461827260
8355,120486,Love Triangle,1420234029
8355,120486,Musical,1420234016
11612,121370,boman irani,1433878957
11612,121370,comedy,1433878980
11612,121370,dance,1433878971
11612,121370,deepika padukone,1433878964
11612,121370,farah khan,1433878952
11612,121370,heist,1433878968
11612,121370,musical,1433879035
11612,121370,shahrukh khan,1433878946
11612,121370,slapstick,1433878977
11612,121370,too long,1433879013
11612,129437,kidnapping,1434916992
11612,129437,ransom,1434916996
11612,129437,whodunit,1434917000
27868,129788,Romance,1454581094
11612,130492,arranged marriage,1426844174
11612,130492,bollywood,1426844159
11612,130492,humour,1426844196
11612,130492,overweight character,1426844213
11612,130492,romance,1426844166
6990,132456,Boman Irani,1453237208
11612,132468,artistic,1434859892
11612,132468,multiple stories,1434859896
11612,132468,philosophy,1434860865
11612,132468,realistic,1434859919
11612,133229,award winning,1442259350
11612,133229,indian legal system,1442259305
11612,133229,realistic,1442259296
11612,133229,social commentary,1442259317
1040,133389,bollywood,1463918462
1040,133389,hindi,1463918460
11612,133695,family drama,1435089031
11612,133695,high concept,1435089058
11612,133695,old delhi,1435089039
11612,133695,rajat kapoor,1435089048
11612,134180,bollywood,1433793993
11612,134180,nawazuddin siddiqui,1433794004
11612,134180,revenge,1433793981
11612,134180,sriram raghavan,1433794011
11612,134180,unconventional,1433794057
43868,134777,romance,1461827202
11612,134815,boring,1434050320
11612,134815,Govinda,1434050132
11612,134815,Romedy,1434050129
11612,134815,Saif Ali Khan,1434050125
11612,134867,Aanand Rai,1434311611
11612,134867,bollywood,1434311589
11612,134867,kangana Ranaut,1434311583
11612,134867,Madhavan,1434311628
11612,134867,rom-com,1434311597
11612,135494,Noir,1434909547
11612,135494,sex,1434909559
11612,135494,Tragedy,1434909551
4226,135601,Musical,1533483683
35073,135823,Aamir Khan,1448805313
35073,135823,Hindi,1448805305
37250,135837,war,1435222454
11612,135839,based on true story,1435261628
11612,135839,courtroom drama,1435261612
10000,135875,Europe,1459985890
10000,135875,independence,1459985897
10000,135875,India,1459985886
33203,137593,funny,1436767760
33203,137593,gangsters,1436767760
33203,137593,revenge,1436767760
16143,139148,drama,1442795957
16143,139148,india,1442795964
11612,139205,double role,1438371996
11612,139205,romedy,1438371985
11612,139865,ghost,1438197225
11612,139865,Irrfan Khan,1438197210
11612,139865,obsession,1438197270
11612,139865,Partition,1438197213
11612,139865,Punjabi,1438197205
11612,139865,slow,1438197258
20789,141058,corruption,1440660491
20789,141058,exploitation,1440660465
29766,141058,acting,1440183560
29766,141058,Inspiration,1440183509
29766,141058,Love,1440183516
29766,141058,uncommon,1440183549
29766,141058,will,1440183537
27233,141100,Castism,1440217501
27233,141100,Love,1440217507
27233,141100,Responsibility,1440217515
27233,141102,Drama,1440217605
27233,141102,Family,1440217627
27233,141102,Love,1440217614
27233,141102,Pain,1440217643
6990,141702,Ajay Devgan,1453237358
6990,141702,Police Brutality,1453237386
6990,141702,Tabu,1453237362
6990,141702,Thriller,1453237375
3341,147024,Bhai ki movie,1448909888
56293,147024,Rajshree Movies,1449185196
56293,147024,Salman Khan,1449185167
56293,147024,Salman Khan rocks again,1449185072
56293,147024,Sonam Kapoor,1449185172
23415,152499,snake,1455261722
23415,152499,snakes,1455261718
34486,152868,indian,1472658286
50143,152890,revenge,1507404104
14062,153030,comedy,1489901066
14062,153030,romance,1489901033
9384,153794,Bollywood,1458417984
9384,153794,Hindi,1458417982
36829,154348,Debate,1517162119
36829,154348,Law and Justice,1517162114
34486,163472,indian,1472658446
34486,163472,suspence,1472658456
9440,176697,feminism,1502927067
21962,184193,Shahrukh Khan,1517733692
13977,184211,kriti kharbanda,1533803856
13977,184583,feel good,1533803210
6080,187663,boxing,1525540616
6080,187663,realistic,1525540624
73406,568,independent film,1528351226
73406,568,indian lead,1528351226
73406,568,woman director,1528351226
73406,1900,class,1528352025
73406,1900,foot race,1528352025
73406,1900,sibling relationship,1528352025
73406,2284,bandit,1528590382
73406,2284,guerrilla warfare,1528590382
73406,2284,militant,1528590382
73406,2284,poverty,1528590382
73406,2284,social issues,1528590382
73406,5985,ancient world,1527404951
73406,5985,buddhism,1527404951
73406,5985,commander,1527404951
73406,5985,emperor,1527404951
73406,5985,historical drama,1527404951
73406,5985,india,1527404951
73406,5985,reue,1527404951
60651,6244,Bombay,1198607198
60651,6244,brothel,1198658065
60651,6244,dark side of India,1198660209
60651,6244,drugs,1198607369
60651,6244,festivals,1198607888
60651,6244,India,1198607209
60651,6244,injustice,1198607633
60651,6244,institutions,1198607652
60651,6244,MOTHERS AND DAUGHTERS,1198607617
60651,6244,pimps,1198607448
60651,6244,poverty,1198684195
60651,6244,prostitution,1198607349
60651,6244,runaway,1198607276
60651,6244,singing,1198607575
60651,6244,street children,1198607179
60651,6244,tea,1198607420
60651,6244,urban,1198607529
73406,6244,drugs,1528559053
73406,6244,prostitution,1528559053
73406,6244,street life,1528559053
73406,6244,woman director,1528559053
61595,6683,lesbian,1144969812
73406,6683,arranged marriage,1528588755
73406,6683,coming out,1528588755
73406,6683,hinduism,1528588755
73406,6683,homosexuality,1528588755
73406,6683,india,1528588755
73406,6683,indian lgbt,1528588755
73406,6683,infidelity,1528588755
73406,6683,lesbian,1528588755
73406,6683,lesbian relationship,1528588755
73406,6683,lgbt,1528588755
73406,6683,wife husband relationship,1528588755
73406,6683,woman director,1528588755
73406,8971,class society,1527404661
73406,8971,india,1527404661
73406,8971,kashmir conflict,1527404661
73406,8971,love of one's life,1527404661
73406,8971,pakistan,1527404661
73406,8971,pilot,1527404661
73406,27131,bomb,1527373837
73406,27131,cyanide pill,1527373837
73406,27131,love,1527373837
73406,27131,love at first sight,1527373837
73406,27131,sexuality,1527373837
73406,27131,suicide bomber,1527373837
73406,27131,terror,1527373837
73406,27131,terrorist attack,1527373837
73406,27131,terrorist bombing,1527373837
73406,27131,violence,1527373837
73406,27131,war trauma,1527373837
73406,27163,bollywood,1527404302
73406,27163,childhood friends,1527404302
73406,27163,falling in love,1527404302
73406,27163,friendship bracelet,1527404302
73406,27163,love,1527404302
73406,27163,soulmates,1527404302
73406,27163,unhappiness,1527404302
73406,27326,based on novel or book,1527404121
73406,27362,bollywood,1527405276
73406,27362,family conflict,1527405276
73406,27362,forbidden love,1527405276
73406,27362,parent child relationship,1527405276
73406,27362,reunion,1527405276
73406,27729,bollywood,1527403945
73406,27729,musical,1527403945
73406,27729,new york,1527403945
73406,30905,graffiti,1527220443
73406,30905,hip-hop,1527220443
73406,30905,independent film,1527220443
73406,31600,19th century,1527220442
73406,31600,arrest,1527220442
73406,31600,british,1527220442
73406,31600,colonel,1527220442
73406,31600,hindu,1527220442
73406,31600,india,1527220442
73406,31600,murder,1527220442
73406,31600,muslim,1527220442
73406,31600,revenge,1527220442
73406,31600,secret society,1527220442
73406,31600,tiger,1527220442
73406,31600,wedding,1527220442
73406,34435,bandit,1527450161
73406,34435,bollywood,1527450161
73406,34435,fight,1527450161
73406,34435,police,1527450161
73406,34435,village,1527450161
73406,34466,faith,1527374228
73406,34466,hindu,1527374228
73406,34466,hinduism,1527374228
73406,34466,love of one's life,1527374228
73406,34466,singer,1527374228
73406,34466,tradition,1527374228
73406,35828,blind,1527372766
73406,35828,deaf,1527372766
73406,35828,mute,1527372766
73406,35828,ray of light,1527372766
73406,35828,tale,1527372766
73406,35828,teacher,1527372766
60727,36083,Foreign,1473757220
73406,36083,bollywood,1527402009
69997,36086,Amrish Puri,1406183772
69997,36086,Anupam Kher,1406183763
69997,36086,father-son relationship,1406183636
69997,36086,mother daughter relationship,1406183658
69997,36086,ShahRukh Khan,1406183553
73406,36086,musical,1528349340
73406,41650,aridity,1527230221
73406,41650,bodily disabled person,1527230221
73406,41650,field,1527230221
73406,41650,hunger,1527230221
73406,41650,interest,1527230221
73406,41650,mother,1527230221
73406,41650,musical,1527230221
73406,41650,peasant,1527230221
73406,41650,physical work,1527230221
73406,41650,praise,1527230221
73406,41650,pride and vanity,1527230221
73406,41650,rage and hate,1527230221
73406,45036,19th century,1527221523
73406,45036,based on short story,1527221523
73406,45036,bollywood,1527221523
73406,45036,chess,1527221523
73406,45036,colonial india,1527221523
69997,46770,beloved character dies pointlessly,1383155130
69997,46770,Bollywood,1383155195
69997,46770,Hrithik Roshan,1383155299
69997,46770,long,1383155232
69997,46770,Priyanka Chopra,1383155323
69997,46770,seeing the future,1383155375
69997,46770,seen,1383155838
69997,46770,superhero,1383155141
73406,46770,superhero,1527400617
73406,48239,gangster,1527282994
73406,48239,model,1527282994
73406,48239,students' movement,1527282994
73406,48239,youth power,1527282994
73406,50279,actress,1526624008
73406,50279,bollywood,1526624008
73406,50279,celebrity,1526624008
73406,50279,india,1526624008
73406,50279,indian lead,1526624008
73406,50279,love at first sight,1526624008
60651,51884,library,1220197561
63432,51884,bollywood,1368656397
64070,51884,bollywood,1368317053
73406,51884,independent film,1528590963
73406,51884,indian lead,1528590963
73406,51884,woman director,1528590963
73406,55098,celebration,1528349730
73406,55098,new delhi india,1528349730
73406,55098,student,1528349730
73406,55098,students' movement,1528349730
73406,55098,war of independence,1528349730
73406,56167,1970s,1528349271
73406,56167,bombay india,1528349271
73406,56167,dance,1528349271
73406,56167,musical,1528349271
73406,56167,woman director,1528349271
63786,57183,Aamir Khan,1455474974
63786,57183,Director: Aamir Khan,1467033369
63786,57183,Director: Amole Gupte,1467033368
63786,57183,Writer: Amole Gupte,1467033367
73406,57183,boarding school,1528589956
73406,57183,bollywood,1528589956
73406,57183,childhood,1528589956
73406,57183,dyslexia,1528589956
73406,57183,father,1528589956
73406,57183,india,1528589956
73406,57183,jealousy,1528589956
73406,57183,little boy,1528589956
73406,57183,painter,1528589956
73406,57183,parent child relationship,1528589956
73406,57183,teacher,1528589956
73406,57183,teachers and students,1528589956
73406,58111,16th century,1527404860
73406,58111,domineering mother,1527404860
73406,58111,emperor,1527404860
73406,58111,epic,1527404860
73406,58111,hindu,1527404860
73406,58111,hindu muslim conflict,1527404860
73406,58111,love after marriage,1527404860
73406,58111,marriage crisis,1527404860
73406,58111,marriage of alliance,1527404860
73406,58111,mughal empire,1527404860
73406,58111,rajput princess,1527404860
73406,58111,sword fight,1527404860
73406,58111,wife husband relationship,1527404860
73406,58933,musical,1527373739
73406,58933,romance,1527373739
73406,64650,bollywood,1527403336
69997,69136,Amitabh Bachchan,1406434827
73406,69136,look-alike,1527401129
73406,69136,undercover cop,1527401129
73406,69187,actor,1527373164
73406,69187,barber,1527373164
73406,69187,barbershop,1527373164
73406,69187,friendship,1527373164
73406,69187,india,1527373164
73406,69187,remake,1527373164
73406,69187,reunited friends,1527373164
73406,69187,school friend,1527373164
73406,69187,superstar,1527373164
73406,69269,bollywood,1527374490
73406,71444,depression,1527221545
73406,71444,greed,1527221545
73406,71444,poet,1527221545
73406,71444,poetry,1527221545
73406,71444,prostitute,1527221545
73406,71444,publishing,1527221545
73406,71444,struggling artist,1527221545
73406,71460,gang war,1527450232
73406,71688,calamity,1528348273
73406,71688,india,1528348273
73406,71688,love of one's life,1528348273
73406,71688,train,1528348273
73406,71688,unexpected happiness,1528348273
73406,72325,flowers,1526951772
73406,72587,bollywood,1527134886
73406,72953,bollywood,1527221629
73406,73051,biography,1527401809
73406,73051,idealism,1527401809
73406,73051,industrialist,1527401809
73406,73051,rise to power,1527401809
73406,73051,tycoon,1527401809
73406,73170,dance performance,1527373368
73406,73170,love,1527373368
73406,73170,stage show,1527373368
73406,73170,underdog,1527373368
62781,73881,India,1366420238
63535,73881,education,1440370263
73406,73881,bollywood,1528352410
73406,73881,college,1528352410
73406,73881,engineering,1528352410
73406,73881,friends,1528352410
73406,73881,student,1528352410
73406,73881,subjective camera,1528352410
73406,73881,suicide,1528352410
73406,73881,suicide attempt,1528352410
73406,73900,airplane,1527400741
73406,73900,comic-strip artist,1527400741
73406,73900,loss of loved one,1527400741
73406,73900,new delhi india,1527400741
73406,73900,paris,1527400741
73406,74404,india,1527217865
73406,74404,kashmir,1527217865
73406,74404,one man army,1527217865
73406,74404,pakistan,1527217865
73406,74404,secret mission,1527217865
73406,74404,snow,1527217865
73406,74404,spy,1527217865
73406,74404,terrorist,1527217865
73406,74404,undercover agent,1527217865
73406,74426,becoming an adult,1527402103
73406,74426,discipline,1527402103
73406,74426,elite,1527402103
73406,74426,forbidden love,1527402103
73406,74426,musical,1527402103
73406,74426,principal,1527402103
73406,74426,school life,1527402103
73406,74426,teachers and students,1527402103
73406,74426,teenager,1527402103
73406,74426,tradition,1527402103
73406,74426,youth,1527402103
73406,74641,bollywood,1527400448
73406,74787,bollywood,1528589931
73406,76051,bollywood,1527373969
73406,76056,bollywood,1527373521
73406,76056,new york,1527373521
73406,76056,war on terror,1527373521
73406,76132,cons and scams,1527374280
73406,76132,hoodlum,1527374280
73406,76132,india,1527374280
73406,76238,bollywood,1527217822
73406,76238,cop,1527217822
73406,76238,drug lord,1527217822
73406,76238,family,1527217822
73406,76241,cameo,1527217713
73406,76241,family relationships,1527217713
73406,76241,loss of loved one,1527217713
73406,76241,railroad track,1527217713
73406,76241,remake,1527217713
73406,76241,tough guy,1527217713
73406,76241,village,1527217713
73406,76269,car crash,1527230190
73406,76269,fashion designer,1527230190
73406,76291,bollywood,1527229569
73406,78192,woman director,1527135747
73406,78196,bollywood,1527230241
73406,78408,bollywood,1527229593
73406,78408,episodic,1527229593
73406,78408,love,1527229593
73406,78408,musical,1527229593
73406,78408,romance,1527229593
73406,78410,duringcreditsstinger,1527229631
69997,78557,Amitabh Bachchan,1406434653
69997,78557,genie,1406434719
69997,78557,magic,1406434894
73406,79195,bollywood,1527141232
73406,79507,bollywood,1527373743
73406,79838,caste system,1527135511
73406,79838,class conflict,1527135511
73406,79838,village life,1527135511
73406,81087,bollywood,1527229568
73406,81087,woman director,1527229568
73406,81111,woman director,1527282240
73406,82097,mental control,1527282161
73406,82097,schizophrenia,1527282161
73406,82902,bollywood,1527146173
73406,82902,musical,1527146173
73406,83004,impersonation,1527282971
73406,83004,impersonator,1527282971
73406,83004,osama bin laden,1527282971
73406,83004,reporter,1527282971
73406,83004,scam,1527282971
73406,83264,wedding planner,1527402630
73406,83266,bollywood,1527282214
73406,83337,bollywood,1527220121
73406,83339,bollywood,1527217786
73406,83424,short-term memory,1527449987
73406,83424,tattoo,1527449987
73406,83430,diamond heist,1527041613
73406,83956,musical,1527214773
73406,84238,bank robbery,1527282250
73406,84238,heist,1527282250
73406,87882,bollywood,1527221625
73406,87882,romantic comedy,1527221625
73406,88069,polaroid camera,1527402745
73406,88069,wad of cash,1527402745
73406,89554,cheating,1528348239
73406,89554,childhood friends,1528348239
73406,89554,father son conflict,1528348239
73406,89554,female domination,1528348239
73406,89554,flirting,1528348239
73406,89554,friend vacation,1528348239
73406,89554,lyricist,1528348239
73406,89554,painter,1528348239
73406,89554,poet,1528348239
73406,89554,school friend,1528348239
73406,89554,scuba diver,1528348239
73406,89554,scuba diving,1528348239
73406,89554,sky diving,1528348239
73406,89554,vacation,1528348239
73406,89632,blackmail,1527220646
73406,89632,extramarital affair,1527220646
73406,91241,fight,1527403323
73406,91241,flipping car,1527403323
73406,91241,job transfer,1527403323
73406,91241,love interest,1527403323
73406,91241,one man army,1527403323
73406,91241,police officer,1527403323
73406,91241,tough guy,1527403323
73406,91250,bollywood,1527282603
73406,91250,musical,1527282603
60727,91844,Foreign,1473757232
73406,91844,coach,1528588560
73406,91844,ice hockey,1528588560
73406,91844,sport,1528588560
73406,93782,army,1527374199
73406,93782,athlete,1527374199
73406,93782,rebel,1527374199
73406,93782,sport,1527374199
73406,93923,seductress,1527221698
73406,93923,threat,1527221698
73406,94661,ambition,1527374439
73406,94661,bollywood,1527374439
73406,94661,business,1527374439
73406,94661,india,1527374439
73406,94661,struggling career,1527374439
73406,94663,bollywood,1527402102
73406,94725,bollywood,1526622008
73406,94725,extramarital affair,1526622008
73406,94725,living abroad,1526622008
73406,94969,bollywood,1528652958
73406,94969,crime,1528652958
73406,94969,india,1528652958
73406,94969,missing husband,1528652958
73406,94969,mystery,1528652958
73406,94969,nerve gas,1528652958
73406,94969,police corruption,1528652958
73406,96086,based on novel,1526622007
73406,96086,based on novel or book,1528568199
73406,96275,poetry,1526625538
73406,96275,progress,1526625538
73406,96275,tradition,1526625538
73406,97254,india,1527060900
73406,97254,theatrical troupe,1527060900
73406,97648,gang,1527450160
73406,97648,mafia,1527450160
73406,98000,bollywood,1527229535
73406,98000,musical acts,1527229535
73406,98198,bollywood,1527403328
63786,98956,Director: Anurag Basu,1467297592
63786,98956,Writer: Anurag Basu,1467297590
63786,98956,Writer: Sanjeev Dutta,1467297587
63786,98956,Writer: Tani Basu,1467297589
73406,98956,autism,1528348254
73406,99636,classroom,1527402184
73406,99636,foreign language,1527402184
73406,99636,housewife,1527402184
73406,99636,manhattan  new york city,1527402184
73406,99636,speech,1527402184
73406,99636,wedding,1527402184
73406,99636,woman director,1527402184
73406,99636,xenophobia,1527402184
73406,99731,police officer,1527229779
73406,100336,coming of age,1527401052
69997,101640,Bollywood,1392746419
69997,101640,drugs,1381722135
69997,101640,Priyanka Chopra,1381720977
69997,101640,remake,1381722148
69997,101640,twist ending,1381722100
69997,101640,unlikeable characters,1382042810
73406,101640,bollywood,1527402011
73406,101640,drug traffic,1527402011
73406,101664,assassination,1527219845
73406,101664,based on true events,1527219845
73406,101664,hindu,1527219845
73406,101664,mahatma gandhi,1527219845
73406,101664,muslim,1527219845
73406,101664,race riot,1527219845
73406,101664,religion,1527219845
73406,101664,revenge,1527219845
73406,101664,riot,1527219845
73406,103639,action,1527404193
73406,103639,athelete,1527404193
73406,103639,biography,1527404193
73406,103639,family,1527404193
73406,103639,fight,1527404193
73406,103639,jail,1527404193
73406,103639,knife,1527404193
73406,103639,love,1527404193
73406,103639,past,1527404193
73406,103639,running,1527404193
73406,103639,sikh,1527404193
73406,103639,sister,1527404193
73406,103639,slaughter,1527404193
73406,103639,sports history,1527404193
73406,103641,spy,1527220174
60727,104379,Foreign,1473757228
73406,104379,ashes,1527402263
73406,104379,bollywood,1527402263
73406,104379,grandfather,1527402263
73406,104379,masala,1527402263
73406,104379,rameshwaram,1527402263
73406,104379,romantic rivalry,1527402263
73406,104379,south india,1527402263
73406,104379,tamil,1527402263
73406,104379,tollywood,1527402263
73406,104379,train ride,1527402263
73406,105338,afghanistan,1527135248
73406,105338,bonding,1527135248
73406,105338,hostage,1527135248
73406,105338,journalist,1527135248
73406,105338,pakistani,1527135248
73406,105338,war in afghanistan,1527135248
73406,105343,con artist,1527401568
73406,105343,heist,1527401568
73406,105343,theft,1527401568
73406,105477,murder,1527400612
73406,105477,murder investigation,1527400612
73406,105477,neo-noir,1527400612
73406,105477,police investigation,1527400612
73406,105477,woman director,1527400612
69997,105599,aquaphobia,1381982974
69997,105599,Bollywood,1392746523
69997,105599,clones,1381991964
69997,105599,Kay Kay Menon,1381982254
69997,105599,Priyanka Chopra,1381982284
69997,105599,seen,1386479757
69997,105599,slow motion,1381987421
69997,105599,The Chosen One,1381982344
69997,105599,villain steals the show,1381982225
73406,105599,bollywood,1527144908
73406,106064,betting on horse,1527230304
73406,107707,bollywood,1527401323
73406,107707,cops,1527401323
73406,107707,gang of thieves,1527401323
73406,107707,motor sport,1527401323
73406,107707,motorcycle,1527401323
73406,107853,partition,1526885716
61201,107883,Loneliness,1452192591
73406,107883,housewife,1528590155
73406,107883,mumbai,1528590155
73406,107883,tiffin,1528590155
73406,108432,india,1526618162
73406,108432,indian guru,1526618162
73406,109093,sequel,1527401532
73406,109096,bollywood,1527282104
73406,109096,singer,1527282104
73406,109096,usa,1527282104
69997,109277,Bollywood,1392746213
69997,109277,Boman Irani,1392746282
69997,109277,Harman Baweja,1392746197
69997,109277,reincarnation,1392746765
69997,109277,seen,1392746176
69997,109277,time travel,1392746237
73406,109728,buddy,1527373472
73406,109728,friends,1527373472
69997,112501,band,1404623014
69997,112501,love triangles,1404623087
69997,112501,meaningful,1404656268
69997,112501,seen,1404622757
69997,112501,ShahRukh Khan,1404618661
69997,112594,chef,1404962747
69997,112594,mistaken identity,1404962774
69997,112594,multiple roles,1404962715
