imdb_id,title,original_title,is_adult,year_of_release,runtime,genres
tt0048613,Shree 420,Shree 420,0,1955,168,Comedy|Crime|Drama
tt0048756,Uran Khatola,Uran Khatola,0,1955,151,Fantasy|Musical|Romance
tt0048756,Uran Khatola,Uran Khatola,0,1955,151,Fantasy|Musical|Romance
tt0048816,Yasmin,Yasmin,0,1955,\N,Musical|Romance
tt0048987,Basant Bahar,Basant Bahar,0,1956,150,Drama|Musical|Romance
tt0049041,C.I.D.,C.I.D.,0,1956,146,Action|Crime|Musical
tt0049071,Chhoo Mantar,Chhoo Mantar,0,1956,\N,Comedy
tt0049072,Chori Chori,Chori Chori,0,1956,158,Musical|Romance
tt0049072,Chori Chori,Chori Chori,0,1956,158,Musical|Romance
tt0049138,Devta,Devta,0,1956,178,Adventure|Drama
tt0049175,Ek-Hi-Rasta,Ek-Hi-Rasta,0,1956,151,Drama
tt0049243,Funtoosh,Funtoosh,0,1956,\N,Comedy|Drama
tt0049378,Stay Alert,Jagte Raho,0,1956,153,Comedy|Drama
tt0049412,Kismet Ka Khel,Kismet Ka Khel,0,1956,137,Action|Crime|Drama
tt0049545,Naya Andaz,Naya Andaz,0,1956,\N,Romance
tt0049549,New Delhi,New Delhi,0,1956,176,Comedy|Drama|Musical
tt0049600,Patrani,Patrani,0,1956,\N,Drama|Romance
tt0049654,Rajdhani,Rajdhani,0,1956,\N,Action
tt0050090,Aasha,Aasha,0,1957,171,Comedy|Romance
tt0050188,Mother India,Mother India,0,1957,172,Drama|Family|Musical
tt0050322,Do Ankhen Barah Haath,Do Ankhen Barah Haath,0,1957,143,Comedy|Crime|Drama
tt0050587,Kath Putli,Kath Putli,0,1957,152,Drama|Family
tt0050665,Madhumati,Madhumati,0,1958,110,Fantasy|Musical|Mystery
tt0050665,Madhumati,Madhumati,0,1958,110,Fantasy|Musical|Mystery
tt0050734,Musafir,Musafir,0,1957,149,Drama
tt0050757,Nau Do Gyarah,Nau Do Gyarah,0,1957,170,Comedy|Romance|Thriller
tt0050758,Naya Daur,Naya Daur,0,1957,173,Drama|Musical|Romance
tt0050820,Pardesi,Pardesi,0,1957,152,Adventure|History
tt0050829,Paying Guest,Paying Guest,0,1957,157,Comedy|Crime|Drama
tt0050829,Paying Guest,Paying Guest,0,1957,157,Comedy|Crime|Drama
tt0050870,Pyaasa,Pyaasa,0,1957,146,Drama|Musical|Romance
tt0050870,Pyaasa,Pyaasa,0,1957,146,Drama|Musical|Romance
tt0050956,Sharada,Sharada,0,1957,128,Drama|Musical|Romance
tt0051117,Tumsa Nahin Dekha,Tumsa Nahin Dekha,0,1957,156,Musical|Romance
tt0051335,12 O'Clock,12 O'Clock,0,1958,132,Drama|Mystery|Thriller
tt0051340,Adalat,Adalat,0,1958,139,Drama|Musical|Romance
tt0051348,Amar Deep,Amar Deep,0,1958,148,Musical|Romance
tt0051705,Hathkadi,Hathkadi,0,1958,\N,\N
tt0051747,Howrah Bridge,Howrah Bridge,0,1958,153,Musical|Thriller
tt0051806,Kala Pani,Kala Pani,0,1958,164,Crime|Musical|Romance
tt0051842,Lajwanti,Lajwanti,0,1958,120,Drama|Family
tt0052051,Parvarish,Parvarish,0,1958,129,Drama|Family
tt0052065,Phagun,Phagun,0,1958,\N,Comedy|Drama|Musical
tt0052116,Raj Tilak,Raj Tilak,0,1959,171,Adventure
tt0052154,Sadhna,Sadhna,0,1958,137,Drama
tt0052201,Sitaron Se Aage,Sitaron Se Aage,0,1958,\N,Drama|Musical
tt0052217,Solva Saal,Solva Saal,0,1958,135,Comedy|Romance|Thriller
tt0052411,Yahudi,Yahudi,0,1958,170,Action|Drama|Romance
tt0052411,Yahudi,Yahudi,0,1958,170,Action|Drama|Romance
tt0052560,Anari,Anari,0,1959,166,Comedy|Drama|Musical
tt0052560,Anari,Anari,0,1959,166,Comedy|Drama|Musical
tt0052736,Dhool Ka Phool,Dhool Ka Phool,0,1959,153,Drama
tt0052926,Insan Jaag Utha,Insan Jaag Utha,0,1959,135,Drama|Family|Musical
tt0052940,Jawani Ki Hawa,Jawani Ki Hawa,0,1959,143,Drama
tt0052954,Kaagaz Ke Phool,Kaagaz Ke Phool,0,1959,148,Musical|Romance
tt0052960,Kanhaiya,Kanhaiya,0,1959,175,Drama|Family|Romance
tt0053035,Main Nashe Men Hoon,Main Nashe Men Hoon,0,1959,\N,Comedy|Drama|Family
tt0053152,Paigham,Paigham,0,1959,188,Drama
tt0053319,Sujata,Sujata,0,1960,161,Drama|Romance
tt0053566,Aas Ka Panchhi,Aas Ka Panchhi,0,1961,\N,Drama|Family
tt0053629,Bombai Ka Babu,Bombai Ka Babu,0,1960,154,Drama|Musical|Romance
tt0053637,Barsaat Ki Raat,Barsaat Ki Raat,0,1960,142,Drama|Musical|Romance
tt0053706,Chaudhvin Ka Chand,Chaudhvin Ka Chand,0,1960,169,Musical|Romance
tt0053708,Chhalia,Chhalia,0,1960,112,Musical|Romance
tt0053728,College Girl,College Girl,0,1960,\N,Drama|Romance
tt0053767,Dil Apna Aur Preet Parai,Dil Apna Aur Preet Parai,0,1960,\N,Musical|Romance
tt0053767,Dil Apna Aur Preet Parai,Dil Apna Aur Preet Parai,0,1960,\N,Musical|Romance
tt0053791,Ek Phool Char Kaante,Ek Phool Char Kaante,0,1960,136,Comedy|Drama|Romance
tt0053928,Hum Hindustani,Hum Hindustani,0,1960,\N,Drama|Family
tt0053965,Jis Desh Men Ganga Behti Hai,Jis Desh Men Ganga Behti Hai,0,1960,167,Drama|Musical|Romance
tt0053965,Jis Desh Men Ganga Behti Hai,Jis Desh Men Ganga Behti Hai,0,1960,167,Drama|Musical|Romance
tt0053980,Kala Bazar,Kala Bazar,0,1960,163,Crime|Drama|Musical
tt0053985,Kanoon,Kanoon,0,1960,150,Crime|Drama|Mystery
tt0053999,Kohinoor,Kohinoor,0,1960,151,Action|Adventure|Comedy
tt0054059,Manzil,Manzil,0,1960,120,Drama|Romance
tt0054098,Mughal-E-Azam,Mughal-E-Azam,0,1960,197,Drama|Romance|War
tt0054302,Shriman Satyawadi,Shriman Satyawadi,0,1960,146,Action|Crime|Drama
tt0054430,Usne Kaha Tha,Usne Kaha Tha,0,1960,150,Drama|Romance|War
tt0054591,Aashiq,Aashiq,0,1962,150,Romance
tt0054737,Chhaya,Chhaya,0,1961,144,Drama|Romance
tt0054910,Gunga Jumna,Gunga Jumna,0,1961,178,Action|Drama|Musical
tt0055035,Junglee,Junglee,0,1961,150,Comedy|Drama|Musical
tt0055039,Kabuliwala,Kabuliwala,0,1961,95,Drama
tt0055164,Mem-Didi,Mem-Didi,0,1961,137,Comedy|Drama
tt0055220,Nazrana,Nazrana,0,1961,130,Comedy|Drama|Romance
tt0055276,Parakh,Parakh,0,1960,\N,Comedy|Drama|Romance
tt0055385,Roop Ki Rani Choron Ka Raja,Roop Ki Rani Choron Ka Raja,0,1961,\N,Romance
tt0055444,Shola Aur Shabnam,Shola Aur Shabnam,0,1961,135,Drama|Family
tt0055508,Teen Kanya,Teen Kanya,0,1961,173,Comedy|Drama
tt0055767,Baat Ek Raat Ki,Baat Ek Raat Ki,0,1962,145,Mystery|Romance|Thriller
tt0055783,Bees Saal Baad,Bees Saal Baad,0,1962,158,Musical|Mystery|Thriller
tt0055930,Dr. Vidya,Dr. Vidya,0,1962,\N,Drama
tt0055949,Ek Musafir Ek Hasina,Ek Musafir Ek Hasina,0,1962,\N,Action|Comedy|Mystery
tt0055949,Ek Musafir Ek Hasina,Ek Musafir Ek Hasina,0,1962,\N,Action|Comedy|Mystery
tt0056047,Gyara Hazar Ladkian,Gyara Hazar Ladkian,0,1962,152,\N
tt0056052,Half Ticket,Half Ticket,0,1962,168,Comedy|Musical|Romance
tt0056120,Jhoola,Jhoola,0,1962,147,Drama|Family
tt0056213,Main Chup Rahungi,Main Chup Rahungi,0,1962,147,Drama|Family
tt0056232,Meri Surat Teri Ankhen,Meri Surat Teri Ankhen,0,1963,\N,Drama|Musical|Romance
tt0056367,Prem Patra,Prem Patra,0,1962,157,Drama|Romance
tt0056379,Professor,Professor,0,1962,166,Comedy|Drama|Musical
tt0056394,Rungoli,Rungoli,0,1962,136,Drama|Family|Musical
tt0056436,Sahib Bibi Aur Ghulam,Sahib Bibi Aur Ghulam,0,1962,152,Drama|Musical
tt0056805,Aaj Aur Kal,Aaj Aur Kal,0,1963,144,Drama|Romance
tt0056806,Aarti,Aarti,0,1962,156,Family|Musical|Romance
tt0056850,Bandini,Bandini,0,1963,157,Drama|Musical|Romance
tt0056850,Bandini,Bandini,0,1963,157,Drama|Musical|Romance
tt0056866,Bharosa,Bharosa,0,1963,\N,Comedy|Drama|Romance
tt0056998,Dil Hi To Hai,Dil Hi To Hai,0,1963,128,Comedy|Drama|Romance
tt0057024,Ek Dil Sao Afsane,Ek Dil Sao Afsane,0,1963,146,Comedy|Drama|Romance
tt0057120,Gumrah,Gumrah,0,1963,155,Drama|Romance
tt0057162,The Householder,The Householder,0,1963,100,Comedy|Drama
tt0057332,Mujhe Jeene Do,Mujhe Jeene Do,0,1963,95,Action|Crime|Drama
tt0057356,Nartakee,Nartakee,0,1963,\N,Drama
tt0057409,Phir Wohi Dil Laya Hoon,Phir Wohi Dil Laya Hoon,0,1963,\N,Musical|Romance
tt0057555,Taj Mahal,Taj Mahal,0,1963,145,Drama|History|Musical
tt0057568,Tere Ghar Ke Samne,Tere Ghar Ke Samne,0,1963,149,Comedy|Musical|Romance
tt0057699,Yeh Rastey Hain Pyar Ke,Yeh Rastey Hain Pyar Ke,0,1963,150,Crime|Drama|Romance
tt0057815,Aao Pyaar Karen,Aao Pyaar Karen,0,1964,\N,Drama|Romance
tt0057882,Benazir,Benazir,0,1964,158,Drama|Romance
tt0058045,Dulha Dulhan,Dulha Dulhan,0,1964,141,Comedy|Drama|Family
tt0058257,Kashmir Ki Kali,Kashmir Ki Kali,0,1964,168,Comedy|Musical|Romance
tt0058270,Kohraa,Kohraa,0,1964,153,Drama|Musical|Mystery
tt0058287,Leader,Leader,0,1964,176,Comedy|Romance|Thriller
tt0058467,Phoolon Ki Sej,Phoolon Ki Sej,0,1964,148,Drama|Romance
tt0058547,Sangam,Sangam,0,1964,238,Drama|Musical|Romance
tt0058759,Memories,Yaadein,0,1964,113,Drama|Mystery
tt0058772,Ziddi,Ziddi,0,1964,150,Musical|Romance
tt0058774,Zindagi,Zindagi,0,1964,157,Drama|Family|Musical
tt0058921,Arzoo,Arzoo,0,1965,177,Drama|Musical|Romance
tt0059023,Chand Aur Suraj,Chand Aur Suraj,0,1965,154,Crime|Drama|Mystery
tt0059246,Guide,Guide,0,1965,183,Drama|Musical|Romance
tt0059354,Khandan,Khandan,0,1965,158,Drama|Musical
tt0059445,Mere Sanam,Mere Sanam,0,1965,167,Musical|Romance
tt0059498,Naya Kanoon,Naya Kanoon,0,1965,\N,Drama|Family
tt0059610,Poonam Ki Raat,Poonam Ki Raat,0,1965,136,Mystery|Romance|Thriller
tt0059709,Shakespeare-Wallah,Shakespeare-Wallah,0,1965,120,Drama
tt0059893,Waqt,Waqt,0,1965,178,Drama|Romance
tt0060104,Amrapali,Amrapali,0,1966,119,Fantasy|Musical
tt0060145,Baharen Phir Bhi Aayengi,Baharen Phir Bhi Aayengi,0,1966,139,Drama|Romance
tt0060306,Devar,Devar,0,1966,156,Crime|Drama|Romance
tt0060317,Do Dooni Char,Do Dooni Char,0,1968,135,Comedy|Drama
tt0060319,Do Dilon Ki Dastaan,Do Dilon Ki Dastaan,0,1966,153,Romance
tt0060689,Mera Saaya,Mera Saaya,0,1966,128,Drama|Musical|Mystery
tt0061046,Suraj,Suraj,0,1966,155,Action|Musical|Romance
tt0061072,Teesri Kasam,Teesri Kasam,0,1966,159,Comedy|Drama|Romance
tt0061073,Teesri Manzil,Teesri Manzil,0,1966,172,Comedy|Musical|Mystery
tt0061206,Yeh Raat Phir Na Aaygi,Yeh Raat Phir Na Aaygi,0,1966,\N,Drama|Mystery|Romance
tt0061366,Around the World,Around the World,0,1967,178,Comedy|Romance
tt0061370,Woman,Aurat,0,1967,149,Comedy|Drama
tt0061378,Baharon Ke Sapne,Baharon Ke Sapne,0,1967,171,Drama|Romance
tt0061463,Chand Par Chadayee,Chand Par Chadayee,0,1967,150,Adventure|Comedy|Drama
tt0061467,Chhoti Si Mulaqat,Chhoti Si Mulaqat,0,1967,175,Drama|Romance
tt0061650,Farz,Farz,0,1967,170,Action|Crime|Thriller
tt0061744,Hamraaz,Hamraaz,0,1967,170,Musical|Mystery|Thriller
tt0061753,Hatey Bazarey,Hatey Bazarey,0,1967,133,Drama
tt0061842,Jewel Thief,Jewel Thief,0,1967,186,Crime|Drama|Musical
tt0061842,Jewel Thief,Jewel Thief,0,1967,186,Crime|Drama|Musical
tt0061963,Mehrban,Mehrban,0,1967,162,Drama
tt0061974,Milan,Milan,0,1967,170,Drama|Musical|Romance
tt0062177,Ram Aur Shyam,Ram Aur Shyam,0,1967,171,Comedy|Drama|Family
tt0062177,Ram Aur Shyam,Ram Aur Shyam,0,1967,171,Comedy|Drama|Family
tt0062640,Aadmi,Aadmi,0,1968,175,Drama|Romance
tt0062692,Baazi,Baazi,0,1968,141,Crime|Musical|Mystery
tt0062748,Bambai Raat Ki Bahon Mein,Bambai Raat Ki Bahon Mein,0,1968,136,Crime|Drama|Romance
tt0062897,Diwana,Diwana,0,1967,171,Musical|Romance
tt0062918,Duniya,Duniya,0,1968,\N,Crime|Drama
tt0063003,Gauri,Gauri,0,1968,152,Drama|Family
tt0063111,Humsaya,Humsaya,0,1968,\N,Action|Drama|Mystery
tt0063178,Khilari,Khilari,0,1968,138,Action|Sci-Fi
tt0063404,Padosan,Padosan,0,1968,157,Comedy|Musical|Romance
tt0063532,Saathi,Saathi,0,1968,156,Drama|Romance
tt0063533,Sadhu Aur Shaitaan,Sadhu Aur Shaitaan,0,1968,155,Comedy|Thriller
tt0063540,Sunghursh,Sunghursh,0,1968,175,Action|Crime|Drama
tt0064086,Bhuvan Shome,Bhuvan Shome,0,1969,96,Comedy|Drama
tt0064164,Chirag,Chirag,0,1969,\N,Drama|Family|Musical
tt0064241,Do Raaste,Do Raaste,0,1969,165,Drama|Family|Musical
tt0064244,Doli,Doli,0,1969,156,Drama|Romance
tt0064396,The Guru,The Guru,0,1969,112,Comedy
tt0064506,Ittefaq,Ittefaq,0,1969,104,Crime|Mystery|Thriller
tt0064842,Prince,Prince,0,1969,\N,Musical|Romance
tt0064857,Pyar Hi Pyar,Pyar Hi Pyar,0,1969,135,Romance
tt0064915,Saat Hindustani,Saat Hindustani,0,1969,144,Action|Adventure|Drama
tt0064935,Sara Akash,Sara Akash,0,1969,100,Drama
tt0065064,Talash,Talash,0,1969,175,Romance|Thriller
tt0065416,Aradhana,Aradhana,0,1969,169,Drama|Musical|Romance
tt0065467,Bhai-Bhai,Bhai-Bhai,0,1970,\N,Action|Drama|Family
tt0065484,Bombay Talkie,Bombay Talkie,0,1970,112,Drama|Musical|Romance
tt0065758,Ganwaar,Ganwaar,0,1970,\N,Drama|Family|Musical
tt0065764,Geet,Geet,0,1970,\N,Action|Crime|Musical
tt0065903,Ishq Par Zor Nahin,Ishq Par Zor Nahin,0,1970,\N,Romance
tt0065927,Jwala,Jwala,0,1971,\N,Action|Crime
tt0065936,Kati Patang,Kati Patang,0,1970,167,Drama|Family|Musical
tt0066070,Mera Naam Joker,Mera Naam Joker,0,1970,224,Comedy|Drama
tt0066241,Prem Pujari,Prem Pujari,0,1970,192,Action|Drama|Musical
tt0066589,Yaadgaar,Yaadgaar,0,1970,\N,Adventure|Drama|Family
tt0066758,Amar Prem,Amar Prem,0,1972,143,Drama|Musical|Romance
tt0066763,Anand,Anand,0,1971,122,Drama|Musical
tt0066766,Andaz,Andaz,0,1971,166,Drama|Romance
tt0066888,Caravan,Caravan,0,1971,161,Action|Comedy|Musical
tt0067000,Do Boond Pani,Do Boond Pani,0,1971,141,Action|Drama
tt0067164,Guddi,Guddi,0,1971,121,Comedy|Drama|Family
tt0067183,Haré Rama Haré Krishna,Haré Rama Haré Krishna,0,1971,149,Drama|Musical
tt0067403,Maryada,Maryada,0,1971,154,Family|Romance
tt0067421,Mere Apne,Mere Apne,0,1971,164,Drama
tt0067478,Naya Zamana,Naya Zamana,0,1971,151,Drama|Musical
tt0067546,Pakeezah,Pakeezah,0,1972,147,Drama|Musical|Romance
tt0067553,Paraya Dhan,Paraya Dhan,0,1971,\N,Drama|Thriller
tt0067555,Parwana,Parwana,0,1971,93,Romance|Thriller
tt0067636,Pyar Ki Kahani,Pyar Ki Kahani,0,1971,150,Comedy|Drama|Family
tt0067651,Rakhwala,Rakhwala,0,1971,\N,Action|Musical|Thriller
tt0067668,Reshma and Shera,Reshma Aur Shera,0,1971,158,Drama|Musical|Romance
tt0067742,Sharmeelee,Sharmeelee,0,1971,164,Musical|Mystery|Romance
tt0067840,Tere Mere Sapne,Tere Mere Sapne,0,1971,175,Drama|Romance
tt0068012,Zaroorat,Zaroorat,0,1972,140,Drama
tt0068215,Annadata,Annadata,0,1972,\N,Drama|Family
tt0068217,Anuraag,Anuraag,0,1972,125,Drama|Family
tt0068255,Bansi Birju,Bansi Birju,0,1972,\N,Drama|Romance
tt0068257,Bawarchi,Bawarchi,0,1972,130,Comedy|Drama|Family
tt0068305,Bombay to Goa,Bombay to Goa,0,1972,132,Action|Adventure|Comedy
tt0068531,Ek Adhuri Kahani,Ek Adhuri Kahani,0,1972,115,Drama
tt0068532,Ek Nazar,Ek Nazar,0,1972,\N,Romance
tt0068620,Garam Masala,Garam Masala,0,1972,129,Action|Comedy|Musical
tt0068756,Jai Jwala,Jai Jwala,0,1972,\N,Drama
tt0068929,Maya Darpan,Maya Darpan,0,1972,107,Drama
tt0068938,Mere Jeevan Saathi,Mere Jeevan Saathi,0,1972,142,Action|Adventure|Drama
tt0069152,Raaste Kaa Patthar,Raaste Kaa Patthar,0,1972,133,Action|Comedy|Drama
tt0069204,Sabse Bada Sukh,Sabse Bada Sukh,0,2018,\N,Comedy|Drama
tt0069218,Sanjog,Sanjog,0,1972,150,Comedy|Drama|Family
tt0069522,Yeh Gulistan Hamara,Yeh Gulistan Hamara,0,1972,134,Action|Drama
tt0069534,Zameen Aasmaan,Zameen Aasmaan,0,1972,134,Action|Crime|Drama
tt0069542,Zindagi Zindagi,Zindagi Zindagi,0,1972,\N,Drama|Romance
tt0069671,Abhimaan,Abhimaan,0,1973,122,Drama|Musical
tt0069711,Anamika,Anamika,0,1973,125,Musical|Mystery|Romance
tt0069751,Bandhe Haath,Bandhe Haath,0,1973,139,Action|Thriller
tt0069759,Bada Kabutar,Bada Kabutar,0,1973,144,Action|Comedy|Crime
tt0069810,Bobby,Bobby,0,1973,168,Comedy|Musical|Romance
tt0069871,Chhupa Rustam,Chhupa Rustam,0,1973,\N,Action|Thriller
tt0070009,Duvidha,Duvidha,0,1973,82,Drama
tt0070097,Gehri Chaal,Gehri Chaal,0,1973,147,Action|Thriller
tt0070241,Jheel Ke Us Paar,Jheel Ke Us Paar,0,1973,142,Drama|Romance
tt0070253,Jugnu,Jugnu,0,1973,149,Action|Drama|Thriller
tt0070434,Namak Haraam,Namak Haraam,0,1973,146,Drama
tt0070558,Pran Jaye Par Vachan Na Jaye,Pran Jaye Par Vachan Na Jaye,0,1974,\N,Action|Crime|Drama
tt0070637,Saudagar,Saudagar,0,1973,131,Drama|Family
tt0070935,Procession of Memories,Yaadon Ki Baaraat,0,1973,164,Action|Drama|Musical
tt0070947,Zanjeer,Zanjeer,0,1973,145,Action|Crime|Drama
tt0071083,27 Down,27 Down,0,1974,115,Drama
tt0071145,Ankur: The Seedling,Ankur,0,1974,131,Drama
tt0071205,Benaam,Benaam,0,1974,117,Drama|Mystery|Thriller
tt0071307,36 Ghante,36 Ghante,0,1974,\N,Action|Crime|Drama
tt0071317,Chorus,Chorus,0,1975,124,Drama|Fantasy
tt0071436,Dost,Dost,0,1974,164,Drama
tt0071541,Geetaa Mera Naam,Geetaa Mera Naam,0,1974,\N,Action|Drama|Thriller
tt0071714,Kasauti,Kasauti,0,1974,131,Drama|Romance
tt0071725,Kora Badan,Kora Badan,0,1974,\N,Drama
tt0071730,Kunwara Baap,Kunwara Baap,0,1974,137,Comedy|Drama
tt0071800,Compulsed,Majboor,0,1974,155,Drama|Mystery|Thriller
tt0071811,Manoranjan,Manoranjan,0,1974,158,Comedy|Musical|Romance
tt0072064,Rajnigandha,Rajnigandha,0,1974,110,Drama|Romance
tt0072100,Roti Kapada Aur Makaan,Roti Kapada Aur Makaan,0,1974,159,Action|Drama|Musical
tt0072109,Sagina,Sagina,0,1974,\N,Drama|Family|Musical
tt0072632,Amaanat,Amaanat,0,1977,\N,Drama|Family
tt0072642,Anari,Anari,0,1975,144,Drama|Romance
tt0072777,Chhoti Si Baat,Chhoti Si Baat,0,1976,123,Comedy|Romance
tt0072783,Chupke Chupke,Chupke Chupke,0,1975,146,Comedy|Drama|Romance
tt0072860,Deewaar,Deewaar,0,1975,174,Action|Crime|Drama
tt0072870,Dharam Karam,Dharam Karam,0,1975,159,Drama|Family
tt0072972,Faraar,Faraar,0,1975,136,Action|Crime|Drama
tt0073034,Garm Hava,Garm Hava,0,1974,146,Drama
tt0073104,Hera Pheri,Hera Pheri,0,1976,164,Action|Comedy|Crime
tt0073112,Himalay Se Ooncha,Himalay Se Ooncha,0,1975,\N,Action|Adventure|Drama
tt0073191,Jai Santoshi Maa,Jai Santoshi Maa,0,1975,145,Adventure|Drama|Family
tt0073224,Kaala Sona,Kaala Sona,0,1975,137,Action|Thriller
tt0073236,Khel Khel Mein,Khel Khel Mein,0,1975,139,Comedy|Romance|Thriller
tt0073391,Mili,Mili,0,1975,150,Drama|Family|Musical
tt0073458,Nishant,Nishant,0,1975,140,Crime|Drama
tt0073569,Prem Kahani,Prem Kahani,0,1975,149,Action|Drama|Musical
tt0073657,Sanyasi,Sanyasi,0,1975,155,Drama|Family
tt0073707,Sholay,Sholay,0,1975,198,Action|Adventure|Comedy
tt0073837,Umar Qaid,Umar Qaid,0,1975,\N,Action|Thriller
tt0073923,Zakhmee,Zakhmee,0,1975,\N,Crime|Drama|Musical
tt0073924,Zameer,Zameer,0,1975,136,Action|Drama
tt0074417,Do Anjaane,Do Anjaane,0,1976,155,Drama
tt0074503,An Evening in Paris,An Evening in Paris,0,1967,168,Musical|Romance|Thriller
tt0074730,Kabhie Kabhie,Kabhie Kabhie,0,1976,177,Drama|Romance
tt0074858,Manthan,Manthan,0,1976,134,Drama
tt0074926,Mrigayaa,Mrigayaa,0,1977,119,Drama
tt0074949,Nagin,Nagin,0,1976,180,Action|Fantasy|Musical
tt0074955,Nehle Pe Dehla,Nehle Pe Dehla,0,1976,\N,Action|Crime|Drama
tt0075618,Aakhri Goli,Aakhri Goli,0,1977,\N,Action
tt0075632,Adalat,Adalat,0,1976,138,Action|Drama|Family
tt0075653,Alaap,Alaap,0,1977,160,Drama|Musical
tt0075669,Amar Akbar Anthony,Amar Akbar Anthony,0,1977,184,Action|Comedy|Drama
tt0075747,Bhumika,Bhumika,0,1977,142,Drama
tt0075825,Chala Murari Hero Banne,Chala Murari Hero Banne,0,1977,128,Comedy|Musical|Romance
tt0075826,Charandas,Charandas,0,1977,\N,Drama|Family
tt0075977,Ek Hi Raasta,Ek Hi Raasta,0,1977,\N,Drama|Family
tt0076167,Hum Kisise Kum Naheen,Hum Kisise Kum Naheen,0,1977,169,Action|Comedy|Drama
tt0076177,Immaan Dharam,Immaan Dharam,0,1977,156,Action|Drama
tt0076259,Khoon Pasina,Khoon Pasina,0,1977,210,Action|Drama
tt0076288,Ladki Jawan Ho Gayi,Ladki Jawan Ho Gayi,0,1977,\N,Drama
tt0076515,Paapi,Paapi,0,1977,\N,Action|Crime|Drama
tt0076527,Parvarish,Parvarish,0,1977,162,Action|Crime|Drama
tt0076696,The Chess Players,Shatranj Ke Khilari,0,1977,129,Comedy|Drama|History
tt0077172,Anugraham,Anugraham,0,1978,136,Drama
tt0077179,Arvind Desai Ki Ajeeb Dastaan,Arvind Desai Ki Ajeeb Dastaan,0,1978,118,Drama
tt0077183,Atithee,Atithee,0,1978,138,Drama|Romance
tt0077200,Badaltey Rishtey,Badaltey Rishtey,0,1978,136,Musical|Romance
tt0077226,Besharam,Besharam,0,1978,139,Action|Drama
tt0077392,Daku Aur Jawan,Daku Aur Jawan,0,1978,\N,Action
tt0077451,Don,Don,0,1978,175,Action|Crime|Thriller
tt0077596,Ganga Ki Saugand,Ganga Ki Saugand,0,1978,142,Action
tt0077609,Ghar,Ghar,0,1978,121,Drama|Romance
tt0077792,Kasme Vaade,Kasme Vaade,0,1978,\N,Action|Crime|Drama
