user_id,movie_id,rating,timestamp
3162,76241,1,1392878862
3162,108514,3.5,1395713114
3162,168168,1.5,1506930819
3162,175559,1,1500193889
3203,73881,5,1357151841
3283,151461,2,1460360537
3341,147940,1,1448909626
3371,151461,0.5,1455314320
3400,5985,2,1041888752
3450,1900,4,1383944284
3450,51884,4,1197083810
3450,73881,3.5,1407717556
3450,107883,4,1445559163
3481,73881,4.5,1461355057
3528,568,4,850446006
3571,1900,5,947703636
3675,568,3,965932613
3770,73513,4,1473653909
3770,73881,3.5,1473653933
3770,161034,2,1473653888
3814,1900,5,942654892
3814,6244,5,1055964825
3938,71688,0.5,1278900223
4009,1900,5,1451244686
4109,34435,4,1265915753
4109,36086,2,1265915767
4109,42208,3.5,1265915314
4109,51884,3,1265915756
4109,71688,3.5,1265915270
4109,73881,4,1265915135
4109,73900,3,1265914919
4124,1900,5,965360250
4125,117310,5,1452327622
4179,51884,4.5,1179377515
4192,73881,4,1421841620
4203,57183,3.5,1535151604
4203,73881,4,1493582134
4203,74787,3.5,1496012768
4203,104379,2.5,1495400962
4203,104996,3.5,1496001691
4203,112903,2,1502873521
4203,112907,3,1515702536
4203,120138,3.5,1532173048
4203,121370,2,1536965522
4203,130618,3,1532892581
4203,134182,3,1514229866
4203,148070,3,1521236553
4203,150344,3,1535750375
4203,151547,2.5,1523133923
4203,154468,3,1495739681
4203,163591,2.5,1534019720
4226,27362,4,1467437489
4226,27518,3.5,1525461271
4226,27729,3.5,1527104610
4226,55098,4.5,1525106063
4226,57183,4,1525461248
4226,58111,3.5,1526762121
4226,73513,4.5,1523528084
4226,73881,5,1452699024
4226,74787,4,1529142487
4226,83264,4,1528063163
4226,89554,4.5,1525461252
4226,98198,4.5,1525390290
4226,98956,4,1525030395
4226,108514,4.5,1529142415
4226,120138,4,1464540258
4226,134230,4,1529142490
4226,135601,4,1533483665
4226,139148,1.5,1526769237
4226,139205,4.5,1525390273
4226,167392,4.5,1525390516
4226,178933,4,1528063206
4226,186749,4.5,1537786951
4226,193843,4,1537786928
4269,120138,0.5,1421945538
4284,78557,4,1526990041
4284,159606,4,1526990011
4284,184583,3,1526990039
4294,57183,5,1487592526
4331,34466,0.5,1302376710
4331,82980,0.5,1302376712
4349,1900,5,1383503726
4544,73881,0.5,1436088330
4559,73881,3,1339703027
4605,107883,3.5,1490733228
4605,135729,2,1443275158
4637,178079,2.5,1533406103
4637,181245,3.5,1522541019
4646,73881,5,1459704851
4692,73881,4,1445546742
4694,568,3,843159903
4794,73881,4.5,1299651936
4796,568,3.5,1053225424
4796,1900,4,915998447
4796,6244,4,1046634947
4796,6683,2.5,1061136167
4796,51884,4.5,1202231475
4796,81087,3,1287155013
4796,107883,3.5,1465043744
4796,133229,3.5,1437868653
4900,1900,4,920242386
5008,568,4,835484331
5012,73881,3.5,1434740196
5061,107883,3.5,1438251298
5072,568,5,956592667
5072,2284,5,956593240
5167,568,3,841828334
5353,1900,5,966394742
5361,141058,5,1440415365
5364,151459,4,1453957841
5410,1900,5,1244827553
5446,73881,4.5,1359747939
5446,74787,3.5,1363600848
5544,57183,5,1469995109
5544,73881,5,1469995060
5544,157106,3,1469995042
5598,1900,4,1008178909
5636,568,4,974776383
5645,51884,4,1262531370
5719,71460,4.5,1262397986
5747,73881,3,1503470265
5747,74787,3.5,1503470259
5747,89554,3.5,1503470254
5747,107707,2.5,1503470251
5747,135823,2,1503470254
5747,135829,2.5,1503470253
5765,98000,3.5,1535715670
5961,51884,4.5,1279833412
5964,1900,5,1425496123
6034,568,3,965440152
6080,57183,4,1519475773
6080,73881,3.5,1480270116
6080,97648,4,1534660416
6080,100336,4,1496818016
6080,107883,3,1501486939
6080,132456,3,1480272606
6080,132468,4,1519475050
6080,134330,3,1496818055
6080,141060,3.5,1496817937
6080,151997,3,1496817954
6080,159606,4,1487460126
6080,160301,3.5,1488401584
6080,160436,3.5,1480272457
6080,160555,3.5,1496818003
6080,167038,2.5,1502709859
6080,167392,3.5,1513973009
6080,169888,1.5,1519475413
6080,173827,3,1496818332
6080,176063,2.5,1501225256
6080,176697,4,1519475027
6080,177095,3.5,1519475013
6080,178933,3.5,1516593769
6080,181079,3.5,1516593675
6080,184213,3.5,1519474945
6080,184583,3.5,1519475179
6080,184779,3,1519475298
6080,184781,3.5,1519475540
6080,187661,2.5,1525540425
6080,187663,4,1525540590
6080,190307,4,1530356737
6116,6683,5,1079846457
6299,2284,3,976311196
6299,6244,4,1048105868
6301,1900,5,960069933
6325,107883,4.5,1451087275
6337,73881,4.5,1401196770
6407,6244,3.5,1228880556
6407,27362,1,1228936508
6412,141060,0.5,1481312490
6424,71460,4.5,1269989681
6465,51884,2.5,1417325529
6609,71460,3.5,1254706068
6628,1900,5,940769721
6753,6683,3.5,1210653043
6753,51884,4.5,1183694445
6753,98956,3,1390700987
6753,107883,4,1416203385
6766,73881,4,1461177245
6767,1900,5,1032187915
6834,73881,4,1402074119
6851,132468,4,1429438620
6877,73881,4,1275146354
6910,568,4,939064808
6913,71460,3.5,1319061737
6990,34435,3.5,1453236631
6990,132456,4.5,1453236686
6990,141702,4.5,1453237338
7150,73881,2,1424100014
7160,51884,5,1199283068
7224,34435,0.5,1463075810
7224,71444,0.5,1463174856
7224,81111,0.5,1463489788
7224,112501,0.5,1463174854
7224,116704,0.5,1463489883
7224,129437,0.5,1463863452
7224,133389,0.5,1463782274
7224,147024,0.5,1463952375
7224,150296,0.5,1463590938
7224,151461,0.5,1463780879
7224,151997,0.5,1463489877
7224,152348,0.5,1463525219
7236,74787,4,1448829560
7419,51884,5,1283700770
7492,79974,3.5,1457319585
7606,2284,3,962794555
7624,151459,3,1453504852
7656,71460,3,1509835082
7705,1900,4,1469439918
7705,51884,3.5,1474138501
7782,2284,5,962865938
7818,56167,3.5,1374587620
7829,73881,3.5,1449888579
7832,73881,3,1314931448
7924,73881,4,1449864936
7932,87882,0.5,1434853189
7932,93923,0.5,1434852597
7932,99731,0.5,1434853343
7932,101640,0.5,1434852978
7932,103363,0.5,1434852349
7932,104379,1,1434854257
7932,106064,0.5,1434853571
7932,120138,0.5,1434854053
7932,121133,0.5,1434852789
7932,134234,0.5,1434853925
7932,134338,0.5,1434853912
7932,134342,0.5,1434853914
7963,6244,5,1233553212
7987,2284,2,1079933895
8026,51884,3.5,1283399576
8040,112909,0.5,1486722190
8040,134180,1,1486706870
8040,141203,0.5,1486709220
8040,146242,0.5,1486709219
8040,146408,0.5,1486722170
8040,152348,0.5,1486721829
8040,152812,0.5,1486722297
8040,152882,0.5,1486722322
8040,154348,0.5,1486722323
8040,155285,0.5,1486710811
8040,168406,0.5,1486711580
8141,6683,3.5,1095234761
8141,73513,3.5,1263339791
8216,73881,4,1487610205
8216,74787,4.5,1425485830
8216,89554,4,1425485821
8216,99636,3.5,1373465684
8216,107883,3.5,1425485889
8318,6683,3.5,1189739690
8344,34435,5,1432909985
8344,133389,1,1432910081
8344,134178,4,1432909888
8344,134180,4,1432909880
8344,134182,5,1432909875
8348,120138,3.5,1439752464
8348,147940,3,1448827470
8350,2284,4,1062944908
8355,120486,5,1420233929
8397,115973,3.5,1418921631
8397,118762,0.5,1418921565
8446,73881,2,1486600190
8446,99119,0.5,1476820901
8450,73881,3.5,1402264586
8453,568,4,840239063
8527,1900,1.5,1389294437
8547,1900,4.5,1534689215
8566,1900,5,1104395203
8573,6244,0.5,1231540720
8637,6683,3.5,1533349991
8689,57183,4,1489259380
8853,57183,2.5,1423295930
8853,73881,4.5,1422623254
8882,568,5,943963522
8913,1900,4,1173009522
8913,51884,4.5,1236394349
8913,73881,4,1409298234
8986,74787,5,1510481266
9007,27163,5,1437895332
9007,27362,5,1437895294
9007,36086,4.5,1437895308
9007,73881,4.5,1437894754
9007,83457,4.5,1437895405
9031,130492,3.5,1431003889
9032,1900,4.5,1416046482
9064,139,2,1053924583
9064,51884,3,1215828870
9168,1900,1,1479004364
9168,34435,1,1479004367
9168,55098,1,1479004364
9168,73881,1,1479004364
9168,83424,1,1479004367
9168,94969,1,1479004366
9168,97648,1,1479004367
9168,103639,1,1479004367
9168,105343,1,1479004367
9168,107883,1,1479004364
9168,115973,1,1479004367
9168,120138,1,1479004364
9168,130618,1,1479004366
9168,133229,1,1479004369
9168,133769,1,1479004367
9168,134236,0.5,1479004378
9168,135765,1,1479004367
9168,135839,1,1479004368
9168,141702,1,1479004366
9168,151459,1,1479004366
9252,147024,1,1447855750
9254,71460,3,1254729183
9261,5985,3,1072767633
9261,6244,2,1072767289
9261,6683,3.5,1072766558
9285,51884,4,1228185766
9303,94969,3,1432045238
9303,97648,4,1452107188
9303,115973,3,1432046752
9303,129437,3.5,1432047196
9303,133695,3.5,1432058078
9303,133697,3,1432058074
9303,133699,3.5,1432058075
9303,134593,3.5,1433573462
9334,6244,4,1049919158
9380,27326,3,1278184701
9384,5985,4,1457672749
9384,8971,3,1457672679
9384,27326,4,1457672671
9384,27362,4.5,1457672629
9384,27518,4.5,1457672595
9384,27729,4,1457672615
9384,46770,3,1457671572
9384,55098,4.5,1457672559
9384,56167,3,1457671480
9384,57183,4.5,1457672552
9384,58111,4.5,1458418617
9384,58933,2,1457671578
9384,73051,4,1457672734
9384,73513,4,1457672575
9384,73881,4.5,1457671469
9384,74426,4,1457671538
9384,74641,3,1457671487
9384,74787,3.5,1457671477
9384,76051,3.5,1457671531
9384,76056,3.5,1457671535
9384,76132,4,1458417829
9384,83424,3.5,1457671489
9384,88069,3.5,1457671491
9384,89554,5,1457671543
9384,91844,3.5,1457672580
9384,94663,3,1457671508
9384,97648,3.5,1457671515
9384,99061,2.5,1457671565
9384,101640,3.5,1457672676
9384,103639,4.5,1457672498
9384,107707,4.5,1457672660
9384,108514,5,1457671555
9384,109277,2.5,1457671554
9384,115973,3,1457672691
9384,117310,3.5,1457672717
9384,120138,4,1457672537
9384,132358,2,1457671494
9384,133389,4.5,1457671497
9384,133769,4.5,1457672647
9384,134230,3.5,1457672693
9384,134342,3,1457672728
9384,135823,2.5,1457672696
9384,135875,4.5,1457672614
9384,147940,4,1457672620
9384,153794,5,1458417976
9391,73513,5,1266618395
9407,2284,5,1004511356
9440,51884,1,1441269238
9535,73881,2,1433594189
9535,94969,4,1436160506
9535,99636,4.5,1422240152
9557,2284,3,1017387330
9678,73881,3,1493687098
9685,1900,3.5,1524862925
9685,27518,2,1524862932
9685,34435,2.5,1524862943
9685,55098,2.5,1524862936
9685,57183,3.5,1524862946
9685,73513,3.5,1524862934
9685,73881,3.5,1524862925
9685,91844,2.5,1524862945
9685,94969,2.5,1524862929
9685,97648,3,1524862929
9685,100336,2.5,1524862928
9685,120138,2,1524862930
9685,133767,2,1524862923
9685,133769,2,1524862931
9685,141702,3,1524862937
9685,167392,2,1524862939
9685,171751,2,1524862934
9685,181751,3.5,1524862928
9699,51884,5,1312692090
9722,27163,0.5,1443553786
9722,133769,1,1460058142
9739,27518,3.5,1524328843
9739,34435,4.5,1524328845
9739,55098,3,1524328844
9739,57183,3,1524328846
9739,73881,3.5,1524328839
9739,93782,3.5,1524328841
9739,94969,3.5,1524328841
9739,97648,4,1524328841
9739,100336,4,1524328841
9739,103050,3.5,1524328841
9739,103639,3.5,1524328842
9739,105343,3.5,1524328842
9739,105477,4,1524328841
9739,109728,3.5,1524328842
9739,120138,2.5,1524328842
9739,129437,3.5,1524328842
9739,133697,4,1524328840
9739,134332,4,1524328846
9739,135601,3.5,1524328841
9739,135767,3.5,1524328845
9739,136497,3.5,1524328845
9739,141702,3.5,1524328844
9739,142382,4,1524328841
9739,152836,3.5,1524328843
9739,153780,3.5,1524328838
9739,154470,3.5,1524328842
9739,161094,3.5,1524328845
9739,167392,3.5,1524328845
9739,181751,2.5,1524328841
9902,73881,5,1498534266
10000,135875,3.5,1459985788
10027,1900,4,1199224388
10038,8971,4,1378554315
10038,27326,5,1378554573
10038,27518,5,1378554144
10038,27729,4,1378554137
10038,33688,3,1378554495
10038,34435,5,1378554162
10038,34466,5,1378554520
10038,36083,4,1378554559
10038,36086,3.5,1378554281
10038,42208,2,1378554562
10038,55098,5,1378554108
10038,56167,4,1378227324
10038,57183,5,1378554248
10038,58111,4.5,1378554354
10038,58933,5,1378554650
10038,69136,3.5,1378554121
10038,69187,0.5,1378554612
10038,69269,1,1378554629
10038,71688,5,1378554146
10038,72953,4,1378554416
10038,73051,5,1378554347
10038,73513,5,1378554297
10038,73881,5,1378227329
10038,73900,5,1378554493
10038,74426,4,1378554252
10038,76291,3,1378554400
10038,79507,4.5,1378554218
10038,80777,4.5,1378554488
10038,81111,4,1378554237
10038,82097,2,1378554285
10038,82906,4,1378554345
10038,83004,3,1378554165
10038,83264,3,1378554172
10038,83424,5,1378554351
10038,83457,4,1378554159
10038,83956,2,1378554404
10038,84238,3.5,1378554233
10038,89632,3,1378554225
10038,91250,2.5,1378554642
10038,91844,5,1378554304
10038,93923,0.5,1378554569
10038,94663,3.5,1378554178
10038,94969,4.5,1378227261
10038,98198,5,1378554254
10038,98956,4.5,1378554101
10038,99061,3.5,1378554276
10038,99636,4.5,1378554393
10038,100336,3.5,1378554339
10038,100727,2.5,1378554478
10038,101640,3.5,1378554471
10038,101719,4,1378554525
10038,103050,2,1378554410
10038,103639,4.5,1378554113
10038,104379,4,1378554389
10130,155758,5,1468062420
10130,161034,5,1468062469
10355,107883,4,1533182248
10361,107883,5,1435686951
10472,120138,3,1449180375
10494,112909,3.5,1461151967
10682,56167,3,1432802885
10682,57183,4.5,1432802887
10682,73513,4.5,1432802887
10682,73881,4.5,1432802887
10682,88069,4.5,1432802886
10682,89554,4.5,1432802886
10682,91844,4,1432802887
10682,94663,3.5,1432802887
10682,99636,4,1432802884
10682,109093,3,1432802887
10682,112640,2.5,1432802887
10682,120138,4,1432802885
10682,129437,3.5,1432802884
10682,129788,2.5,1432802887
10714,78192,3.5,1401857147
10714,107883,2,1412828619
10714,167392,4,1520459513
10796,94969,4,1440385015
10815,58111,4.5,1494241443
10907,107883,4,1534209386
10997,34435,4.5,1311967041
11048,2284,4,919819899
11054,6683,0.5,1429708559
11070,568,3,844081499
11099,73881,1.5,1454623136
11330,6244,1.5,1451964328
11476,1900,4.5,1315661727
11565,120138,4,1455556760
11612,1900,5,1426102454
11612,34435,5,1416820328
11612,45036,4,1430122983
11612,48239,3.5,1433665561
11612,51884,4.5,1436719441
11612,55098,4,1431577277
11612,57183,3.5,1437540490
11612,58111,2,1416826999
11612,69136,3.5,1432786156
11612,73513,4.5,1463852197
11612,73881,4.5,1422337093
11612,81111,3,1431059665
11612,83457,2,1434000912
11612,91844,3.5,1437557291
11612,94969,4,1416827066
11612,97648,5,1444811265
11612,107883,4.5,1423721769
11612,112501,4,1453581985
11612,115973,2.5,1438800308
11612,117506,4.5,1416820477
11612,120138,2,1435004501
11612,121370,2,1433878929
11612,129437,4,1434916974
11612,130492,3.5,1426844139
11612,132456,4.5,1431808525
11612,132468,4.5,1434859865
11612,133229,4.5,1444811605
11612,133389,5,1438285213
11612,133695,3.5,1435088902
11612,134180,4,1444811144
11612,134815,1,1434050098
11612,134867,3.5,1434311560
11612,135494,4,1434909536
11612,135839,3.5,1435261578
11612,137920,3,1451088430
11612,139205,3,1438371968
11612,139865,2,1438197192
11612,140142,2,1438541807
11612,146156,4.5,1453581822
11612,148058,4,1454260052
11612,153772,3,1456307694
11625,568,3,943911700
11655,55098,2,1460903164
11655,73881,3,1419805144
11655,74406,3.5,1410637853
11655,97648,3.5,1420970110
11655,106064,2,1471969465
11655,107883,3.5,1468711690
11655,162844,2,1471969922
11655,167392,4,1503689299
11679,107883,5,1438380029
11779,5985,3,1425055814
11779,8971,3,1425016706
11779,27131,3.5,1425055475
11779,27163,4.5,1425055949
11779,27326,3,1425055753
11779,27362,3,1425016631
11779,27518,4,1425055395
11779,33688,3.5,1425055649
11779,34435,5,1425055012
11779,34466,3.5,1425055645
11779,35828,4,1425055879
11779,36083,3,1425055745
11779,36086,4,1425016661
11779,41650,4.5,1425016679
11779,42208,3.5,1425055774
11779,46770,3.5,1425055739
11779,51884,0.5,1425016360
11779,52182,3,1425055795
11779,55098,4,1425055939
11779,56167,3.5,1425055779
11779,57183,3.5,1425055929
11779,58111,2.5,1425016684
11779,58933,3,1425055806
11779,69136,5,1425055891
11779,69187,4.5,1425055801
11779,69269,3,1425055831
11779,71444,4.5,1425016498
11779,71460,3.5,1425055532
11779,71688,3.5,1425055388
11779,73051,4,1425016699
11779,73170,3,1425055353
11779,73881,4.5,1425055868
11779,73900,4.5,1425016714
11779,74406,4.5,1425055657
11779,74426,3,1425055685
11779,74641,4,1425055810
11779,74787,3.5,1425055624
11779,76051,4,1425055791
11779,76056,4,1425016829
11779,76132,5,1425016648
11779,76238,2.5,1425055616
11779,76241,4,1425055633
11779,76269,3,1425016689
11779,76291,3.5,1425055604
11779,77210,3,1425055679
11779,78192,4,1425055542
11779,78196,5,1425016622
11779,78557,2,1425016723
11779,78873,4,1425055464
11779,79507,4.5,1425016543
11779,79838,4.5,1425055874
11779,80777,3.5,1425055523
11779,81111,4.5,1425016532
11779,81671,4.5,1425016550
11779,82097,3.5,1425055621
11779,82902,2.5,1425016511
11779,82906,3.5,1425055669
11779,83004,4.5,1425055952
11779,83038,3.5,1425055411
11779,83264,4,1425055430
11779,83339,3,1425055508
11779,83424,3,1425016701
11779,83457,4,1425055915
11779,83956,3,1425055766
11779,87882,4,1425055749
11779,88065,4.5,1425016673
11779,88069,4.5,1425016629
11779,89632,5,1425016601
11779,91241,4.5,1425055666
11779,91250,4.5,1425055842
11779,91805,4,1425055564
11779,91844,4,1425055383
11779,93782,4,1425016524
11779,93921,5,1425016641
11779,93923,4,1425055838
11779,94661,3.5,1425055599
11779,94663,4,1425055536
11779,94900,4.5,1425016812
11779,94969,4,1425055924
11779,97648,4.5,1425055908
11779,98000,3.5,1425055770
11779,98198,4.5,1425016619
11779,99061,3,1425055798
11779,99731,3.5,1425055688
11779,101640,3.5,1425055700
11779,101719,3.5,1425055611
11779,103050,4.5,1425055661
11779,103363,1.5,1425055446
11779,103671,4,1425055561
11779,104379,3.5,1425055709
11779,105084,5,1425055638
11779,105343,4.5,1425016556
11779,105477,4,1425016818
11779,105599,3,1425055901
11779,106064,3.5,1425055577
11779,106462,4.5,1425016396
11779,107707,4,1425016710
11779,107883,4,1425055963
11779,109093,3.5,1425055480
11779,109096,3.5,1425055518
11779,109277,4,1425055569
11779,112501,3,1425055920
11779,112594,2.5,1425055905
11779,112640,2.5,1425055734
11779,112903,3,1425055705
11779,112907,4.5,1425055653
11779,112909,3,1425055926
11779,115973,4.5,1425055912
11779,116704,4.5,1425016778
11779,117506,5,1425055888
11779,118762,4,1425055787
11779,120138,4,1425055934
11779,120486,4,1425055881
11779,121133,3,1425055674
11779,121370,4,1425055547
11791,6683,5,1268204238
11801,144934,5,1500386202
11853,74787,3.5,1297172909
11990,73881,4,1417362706
12023,73881,4,1437933072
12023,88069,2.5,1444580115
12023,91844,4,1438025132
12023,101640,2,1444214779
12023,132952,4,1437933354
12023,133697,4,1444580099
12117,34435,5,1441695246
12117,81671,3.5,1441695534
12117,91241,2,1441695545
12289,27163,0.5,1443392666
12312,568,3,835258497
12451,6244,3.5,1373462172
12469,27362,3.5,1448799302
12475,6244,4,1114644430
12482,1900,4,965323787
12487,73881,2.5,1304474001
12512,94969,5,1458895589
12573,27163,3.5,1362863901
12573,27362,4,1328238906
12573,57183,4,1439782757
12573,73881,4.5,1312014124
12573,120138,4,1439782769
12573,135875,4,1507004932
12573,179397,4,1524834453
12596,167840,5,1488112427
12615,73881,5,1441288984
12615,120138,4.5,1441289015
12615,135823,3,1441289030
12657,1900,4,980120713
13128,73881,5,1486423121
13164,73881,4,1376015064
13287,2284,3,971735908
13306,73881,4.5,1468378413
13511,175559,0.5,1500196521
13516,1900,4,1489185259
13537,55098,4,1428606011
13537,73881,3.5,1428606468
13537,97648,4,1428606011
13537,107883,3.5,1428606529
13538,184165,5,1518905850
13559,51884,4,1180226953
13619,51884,4.5,1291179134
13687,2284,3,1013971628
13696,73881,3.5,1401618337
13717,55098,3.5,1459783297
13717,57183,4.5,1440923804
13717,73881,4.5,1440161309
13717,91241,4.5,1451036998
13717,98198,4.5,1442920293
13717,115973,4.5,1442919221
13717,130618,4.5,1442874124
13717,132456,4.5,1442919409
13717,137112,4.5,1442919470
13717,141702,5,1451036933
13717,159606,4,1470509412
13717,167392,4,1533740887
13720,51884,5,1179952132
13977,27518,4,1533804008
13977,46770,3,1473707813
13977,55098,4,1473347575
13977,71688,3,1483726838
13977,73881,3.5,1472278835
13977,82154,1.5,1473708042
13977,83264,3.5,1533804005
13977,83424,4,1511628865
13977,88069,3.5,1473707526
13977,89554,5,1473707318
13977,97648,5,1473707602
13977,98198,4,1505994782
13977,107707,3.5,1511628929
13977,108514,5,1473707366
13977,120138,4,1505994767
13977,130618,4,1473707452
13977,133389,2,1473707622
13977,133699,4.5,1533803799
13977,133769,4,1473708089
13977,134332,3,1473707644
13977,134334,3.5,1473708024
13977,134867,4,1533803991
13977,135555,1.5,1473708028
13977,135875,3.5,1473707555
13977,139205,3,1473707788
13977,141060,4.5,1521267490
13977,141162,3,1473708035
13977,141702,4.5,1473707585
13977,142677,4.5,1524505034
13977,142833,3.5,1473707667
13977,146234,3,1511628877
13977,146390,3.5,1511628873
13977,147940,5,1473707328
13977,151459,3.5,1473707508
13977,153766,3.5,1473708017
13977,153790,3.5,1483726796
13977,154472,3.5,1473707390
13977,155285,4,1511628888
13977,159437,2.5,1473707570
13977,159606,2.5,1473707409
13977,160555,4.5,1474710552
13977,161034,1,1483726728
13977,161608,3.5,1473707740
13977,162542,3.5,1483726754
13977,163470,4,1473707493
13977,167392,4.5,1483726710
13977,173175,3.5,1503815159
13977,184211,4,1533803839
13977,184583,4.5,1521267456
13977,189861,1.5,1533803271
14058,73881,3.5,1420837916
14062,27518,5,1489892575
14062,27729,4,1489901760
14062,34466,5,1489892597
14062,57183,5,1489892943
14062,58111,4,1489899287
14062,73051,3,1489899422
14062,73513,5,1489892886
14062,73881,5,1489900686
14062,89554,5,1489892869
14062,98198,5,1489899296
14062,120138,4,1489899278
14062,133389,5,1489901431
14062,134230,4.5,1489899385
14062,134240,4,1489893126
14062,142384,5,1489900655
14062,146244,5,1489892613
14062,146366,4.5,1489893121
14062,147940,2,1489901478
14062,149670,5,1489892998
14062,153030,5,1489900984
14062,153766,4.5,1489892971
14062,167392,4.5,1489899395
14093,568,3,967142780
14129,1900,3.5,1222130859
14129,6244,3.5,1234639189
14129,107883,3.5,1410661116
14139,568,4,943484751
14159,94969,5,1429859224
14159,97648,5,1429859214
14169,73881,5,1390703250
14186,107883,4,1448393375
14186,120138,3.5,1448397087
14220,97648,5,1433584199
14220,120138,4.5,1433584013
14255,73881,3.5,1439998105
14311,51884,2.5,1215234539
14320,51884,4,1176503020
14334,73881,5,1435127509
14353,71460,1.5,1461067829
14353,73513,4,1461067940
14353,91844,3.5,1461067919
14353,133389,4,1461084656
14353,135777,1,1461068162
